municipio,anio,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion,latitud,longitud
Santa María Cortijo,2021,31.09,23.0,35.53,26.58,541.9,641.93,16.2702889,-98.1708579
Santa María Cortijo,2022,31.07,22.6,35.43,25.82,571.8,647.48,16.2702889,-98.1708579
Santa María Cortijo,2023,32.33,23.56,37.02,27.22,316.9,676.87,16.2702889,-98.1708579
Santa María Cortijo,2024,31.59,22.72,36.24,26.31,544.7,643.23,16.2702889,-98.1708579
Santa María Cortijo,2025,31.65,23.01,36.55,26.76,579.1,640.26,16.2702889,-98.1708579
Santa María Cortijo,2026,32.18,23.13,35.87,26.61,241.7,339.42,16.2702889,-98.1708579
Santa María Coyotepec,2020,25.53,12.08,25.35,11.8,273.8,625.73,16.5801778,-96.4224251
Santa María Coyotepec,2021,25.03,11.79,24.85,11.57,504.6,613.53,16.5801778,-96.4224251
Santa María Coyotepec,2022,25.6,11.58,25.22,11.17,261.0,641.3,16.5801778,-96.4224251
Santa María Coyotepec,2023,27.13,12.87,26.78,12.89,172.9,670.45,16.5801778,-96.4224251
Santa María Coyotepec,2024,26.79,12.86,26.72,12.84,315.4,665.56,16.5801778,-96.4224251
Santa María Coyotepec,2025,25.71,12.07,25.76,11.95,302.4,635.94,16.5801778,-96.4224251
Santa María Coyotepec,2026,25.89,11.36,25.24,11.04,214.2,331.3,16.5801778,-96.4224251
Santa María Ecatepec,2020,30.03,21.04,31.98,21.45,550.8,738.68,16.1703057,-95.5252069
Santa María Ecatepec,2021,29.55,20.65,31.61,21.43,635.8,704.94,16.1703057,-95.5252069
Santa María Ecatepec,2022,29.42,20.54,31.47,20.99,580.2,726.89,16.1703057,-95.5252069
Santa María Ecatepec,2023,30.73,21.29,33.07,22.53,439.5,725.44,16.1703057,-95.5252069
Santa María Ecatepec,2024,29.85,20.58,32.53,22.01,841.4,675.22,16.1703057,-95.5252069
Santa María Ecatepec,2025,29.91,20.62,32.2,21.62,528.4,710.04,16.1703057,-95.5252069
Santa María Ecatepec,2026,30.37,20.0,31.53,20.36,241.4,379.64,16.1703057,-95.5252069
Santa María Guelacé,2020,17.69,7.94,16.96,5.97,297.5,530.08,17.0003156,-96.3610188
Santa María Guelacé,2021,17.39,7.61,16.6,5.7,418.3,517.71,17.0003156,-96.3610188
Santa María Guelacé,2022,17.97,7.42,16.89,5.35,269.0,544.2,17.0003156,-96.3610188
Santa María Guelacé,2023,19.08,8.33,18.13,6.55,304.3,563.11,17.0003156,-96.3610188
Santa María Guelacé,2024,19.68,8.81,18.63,6.9,256.7,583.94,17.0003156,-96.3610188
Santa María Guelacé,2025,17.88,8.08,17.14,6.26,409.1,534.22,17.0003156,-96.3610188
Santa María Guelacé,2026,18.25,7.13,17.13,4.91,255.7,281.15,17.0003156,-96.3610188
Santa María Guienagati,2020,32.46,22.59,34.6,24.65,217.0,769.52,16.4416738,-95.2116149
Santa María Guienagati,2021,31.86,22.32,34.16,24.56,587.7,728.73,16.4416738,-95.2116149
Santa María Guienagati,2022,31.84,22.09,34.21,24.13,483.9,741.55,16.4416738,-95.2116149
Santa María Guienagati,2023,33.51,23.0,35.88,25.61,306.7,786.78,16.4416738,-95.2116149
Santa María Guienagati,2024,32.52,22.22,35.01,24.91,621.2,736.58,16.4416738,-95.2116149
Santa María Guienagati,2025,32.68,22.62,34.68,24.83,451.2,787.36,16.4416738,-95.2116149
Santa María Guienagati,2026,32.47,21.84,33.47,23.36,266.9,413.74,16.4416738,-95.2116149
Santa María Huatulco,2020,28.75,27.03,33.52,29.77,402.8,698.17,15.5010001,-96.1919535
Santa María Huatulco,2021,28.36,26.66,33.1,29.56,440.6,668.89,15.5010001,-96.1919535
Santa María Huatulco,2022,28.47,26.65,33.12,29.3,499.2,696.07,15.5010001,-96.1919535
Santa María Huatulco,2023,29.4,27.56,34.49,30.79,222.5,727.81,15.5010001,-96.1919535
Santa María Huatulco,2024,28.67,26.77,33.4,29.72,602.1,657.79,15.5010001,-96.1919535
Santa María Huatulco,2025,28.86,26.78,33.84,29.82,476.2,674.08,15.5010001,-96.1919535
Santa María Huatulco,2026,28.91,26.93,33.41,29.65,191.2,361.6,15.5010001,-96.1919535
Santa María Huazolotitlán,2020,31.17,21.05,35.07,23.24,471.7,638.51,16.1808,-97.54463
Santa María Huazolotitlán,2021,30.08,20.51,34.37,22.98,701.5,600.53,16.1808,-97.54463
Santa María Huazolotitlán,2022,30.3,20.0,34.32,22.09,596.0,618.47,16.1808,-97.54463
Santa María Huazolotitlán,2023,31.59,21.11,35.72,23.68,481.0,640.21,16.1808,-97.54463
Santa María Huazolotitlán,2024,31.23,20.98,35.3,23.51,522.7,622.27,16.1808,-97.54463
Santa María Huazolotitlán,2025,30.79,20.32,34.9,22.78,546.4,604.52,16.1808,-97.54463
Santa María Huazolotitlán,2026,31.72,20.04,34.84,22.12,157.7,327.61,16.1808,-97.54463
Santa María Ipalapa,2020,31.59,20.41,34.38,22.4,490.1,669.21,16.3810387,-98.0201766
Santa María Ipalapa,2021,30.71,20.04,33.79,22.22,699.1,627.19,16.3810387,-98.0201766
Santa María Ipalapa,2022,30.72,19.45,33.62,21.29,630.4,640.45,16.3810387,-98.0201766
Santa María Ipalapa,2023,32.03,20.66,35.15,22.96,448.2,668.27,16.3810387,-98.0201766
Santa María Ipalapa,2024,31.0,19.84,34.21,22.19,685.2,638.57,16.3810387,-98.0201766
Santa María Ipalapa,2025,30.44,19.28,33.92,21.63,660.2,610.42,16.3810387,-98.0201766
Santa María Ipalapa,2026,31.9,19.35,34.14,21.33,234.8,334.48,16.3810387,-98.0201766
Santa María Ixcatlán,2020,23.39,11.88,23.19,11.12,297.2,604.9,17.5105735,-97.1125735
Santa María Ixcatlán,2021,22.78,11.53,22.75,10.71,367.8,586.83,17.5105735,-97.1125735
Santa María Ixcatlán,2022,23.31,11.46,23.01,10.61,284.9,616.14,17.5105735,-97.1125735
Santa María Ixcatlán,2023,24.45,12.26,24.53,11.73,215.1,635.79,17.5105735,-97.1125735
Santa María Ixcatlán,2024,25.39,12.73,25.13,12.15,252.3,668.13,17.5105735,-97.1125735
Santa María Ixcatlán,2025,23.69,12.4,23.66,11.83,271.8,630.44,17.5105735,-97.1125735
Santa María Ixcatlán,2026,23.97,11.65,23.46,10.82,171.9,329.22,17.5105735,-97.1125735
Santa María Jacatepec,2020,19.52,11.67,21.23,11.38,1598.0,437.71,17.5136478,-96.1240768
Santa María Jacatepec,2021,19.17,11.63,21.0,11.37,1569.3,424.5,17.5136478,-96.1240768
Santa María Jacatepec,2022,19.37,11.24,21.09,10.9,1268.7,447.17,17.5136478,-96.1240768
Santa María Jacatepec,2023,20.41,12.26,22.47,12.1,1206.1,480.44,17.5136478,-96.1240768
Santa María Jacatepec,2024,21.36,12.63,23.61,12.49,954.3,498.28,17.5136478,-96.1240768
Santa María Jacatepec,2025,20.65,12.02,22.28,11.83,1363.7,483.37,17.5136478,-96.1240768
Santa María Jacatepec,2026,19.38,10.8,20.83,10.36,694.8,230.66,17.5136478,-96.1240768
Santa María Jalapa del Marqués,2020,33.21,23.09,35.26,24.53,221.8,829.19,16.2624235,-95.2636161
Santa María Jalapa del Marqués,2021,32.58,22.69,34.73,24.44,538.2,778.78,16.2624235,-95.2636161
Santa María Jalapa del Marqués,2022,32.55,22.45,34.86,23.83,479.2,796.57,16.2624235,-95.2636161
Santa María Jalapa del Marqués,2023,34.33,23.45,36.74,25.47,334.4,832.0,16.2624235,-95.2636161
Santa María Jalapa del Marqués,2024,33.25,22.63,35.93,24.8,661.6,772.15,16.2624235,-95.2636161
Santa María Jalapa del Marqués,2025,33.43,23.04,35.7,24.86,464.6,821.37,16.2624235,-95.2636161
Santa María Jalapa del Marqués,2026,33.37,22.5,34.62,23.65,219.0,432.92,16.2624235,-95.2636161
Santa María Jaltianguis,2020,21.03,10.55,21.36,9.39,599.2,510.23,17.2156206,-96.3141777
Santa María Jaltianguis,2021,20.68,10.23,21.23,9.07,607.4,499.65,17.2156206,-96.3141777
Santa María Jaltianguis,2022,21.19,9.85,21.46,8.56,468.0,524.44,17.2156206,-96.3141777
Santa María Jaltianguis,2023,22.64,10.93,23.22,9.93,284.2,560.71,17.2156206,-96.3141777
Santa María Jaltianguis,2024,23.96,11.38,24.31,10.3,371.8,591.89,17.2156206,-96.3141777
Santa María Jaltianguis,2025,22.33,11.56,22.66,10.75,459.4,552.41,17.2156206,-96.3141777
Santa María Jaltianguis,2026,21.76,10.48,21.83,9.43,205.0,275.93,17.2156206,-96.3141777
Santa María Lachixío,2020,22.99,10.54,23.37,9.56,543.5,569.75,16.4339922,-97.0109159
Santa María Lachixío,2021,22.79,10.32,23.2,9.38,595.2,560.68,16.4339922,-97.0109159
Santa María Lachixío,2022,23.14,10.04,23.43,8.97,483.5,583.46,16.4339922,-97.0109159
Santa María Lachixío,2023,23.88,10.94,24.4,10.08,541.4,588.32,16.4339922,-97.0109159
Santa María Lachixío,2024,23.95,11.32,24.31,10.47,548.6,602.88,16.4339922,-97.0109159
Santa María Lachixío,2025,22.91,10.66,23.3,9.67,565.5,570.33,16.4339922,-97.0109159
Santa María Lachixío,2026,23.27,9.71,22.99,8.51,152.2,302.73,16.4339922,-97.0109159
Santa María Mixtequilla,2020,31.51,24.48,33.41,25.85,254.4,863.4,16.222535,-95.1537704
Santa María Mixtequilla,2021,30.9,24.17,32.84,25.74,552.3,808.85,16.222535,-95.1537704
Santa María Mixtequilla,2022,31.04,24.01,33.15,25.44,403.5,830.62,16.222535,-95.1537704
Santa María Mixtequilla,2023,32.71,25.07,34.91,27.0,263.4,887.13,16.222535,-95.1537704
Santa María Mixtequilla,2024,31.5,24.33,34.16,26.3,638.0,806.35,16.222535,-95.1537704
Santa María Mixtequilla,2025,32.08,24.62,33.92,25.93,445.6,882.57,16.222535,-95.1537704
Santa María Mixtequilla,2026,32.04,23.9,32.82,24.58,230.8,468.2,16.222535,-95.1537704
Santa María Nativitas,2020,22.81,11.0,21.93,10.14,225.8,615.57,17.394138,-97.2005234
Santa María Nativitas,2021,22.3,10.63,21.59,9.65,254.4,597.37,17.394138,-97.2005234
Santa María Nativitas,2022,22.91,10.49,21.9,9.43,175.5,629.3,17.394138,-97.2005234
Santa María Nativitas,2023,24.08,11.25,23.65,10.5,195.7,646.68,17.394138,-97.2005234
Santa María Nativitas,2024,24.99,11.2,24.5,10.36,231.0,669.83,17.394138,-97.2005234
Santa María Nativitas,2025,23.37,10.49,23.16,9.83,225.3,628.44,17.394138,-97.2005234
Santa María Nativitas,2026,23.97,9.89,23.17,9.07,134.6,326.42,17.394138,-97.2005234
Santa María Nduayaco,2020,22.08,10.54,21.56,9.36,296.0,589.14,17.2441432,-97.2946814
Santa María Nduayaco,2021,21.79,10.38,21.36,9.2,466.8,576.72,17.2441432,-97.2946814
Santa María Nduayaco,2022,22.16,10.06,21.49,8.76,295.4,599.53,17.2441432,-97.2946814
Santa María Nduayaco,2023,23.45,10.88,23.13,10.01,320.8,620.58,17.2441432,-97.2946814
Santa María Nduayaco,2024,24.21,11.12,23.75,10.25,330.9,645.92,17.2441432,-97.2946814
Santa María Nduayaco,2025,22.47,10.98,22.15,10.24,347.7,603.14,17.2441432,-97.2946814
Santa María Nduayaco,2026,23.01,10.37,21.98,9.36,186.3,317.37,17.2441432,-97.2946814
Santa María Ozolotepec,2020,21.05,15.16,23.44,14.82,881.8,516.68,16.0751027,-96.221224
Santa María Ozolotepec,2021,20.74,14.44,23.09,13.96,699.3,509.4,16.0751027,-96.221224
Santa María Ozolotepec,2022,20.82,14.1,22.75,13.59,760.8,520.82,16.0751027,-96.221224
Santa María Ozolotepec,2023,21.47,14.08,23.74,13.57,629.5,535.74,16.0751027,-96.221224
Santa María Ozolotepec,2024,21.57,13.85,23.7,13.18,901.8,539.52,16.0751027,-96.221224
Santa María Ozolotepec,2025,21.45,12.6,22.97,11.94,799.2,524.01,16.0751027,-96.221224
Santa María Ozolotepec,2026,21.45,11.93,22.58,10.97,323.3,269.13,16.0751027,-96.221224
Santa María Petapa,2020,32.37,23.78,34.53,25.76,219.1,797.89,16.4920745,-95.0712139
Santa María Petapa,2021,31.64,23.44,34.03,25.64,643.9,744.08,16.4920745,-95.0712139
Santa María Petapa,2022,31.65,23.38,34.03,25.36,469.2,764.15,16.4920745,-95.0712139
Santa María Petapa,2023,33.49,24.32,35.98,26.85,322.0,822.26,16.4920745,-95.0712139
Santa María Petapa,2024,32.59,23.78,35.32,26.44,802.4,765.9,16.4920745,-95.0712139
Santa María Petapa,2025,32.71,24.14,34.56,25.78,498.0,847.27,16.4920745,-95.0712139
Santa María Petapa,2026,32.78,23.36,33.51,24.38,246.1,449.01,16.4920745,-95.0712139
Santa María Peñoles,2020,19.98,8.19,19.58,6.64,418.4,553.17,17.0444094,-97.0008804
Santa María Peñoles,2021,19.77,7.98,19.37,6.51,595.7,540.71,17.0444094,-97.0008804
Santa María Peñoles,2022,20.05,7.83,19.48,6.24,500.0,559.52,17.0444094,-97.0008804
Santa María Peñoles,2023,20.91,8.75,20.73,7.52,407.7,571.26,17.0444094,-97.0008804
Santa María Peñoles,2024,21.76,9.44,21.34,8.25,449.8,595.07,17.0444094,-97.0008804
Santa María Peñoles,2025,20.19,8.75,19.84,7.7,395.2,551.45,17.0444094,-97.0008804
Santa María Peñoles,2026,20.56,7.85,19.83,6.47,242.6,294.7,17.0444094,-97.0008804
Santa María Pápalo,2020,14.7,4.8,14.44,3.02,702.7,455.2,17.4702976,-96.4750483
Santa María Pápalo,2021,14.45,4.69,14.37,2.98,804.4,451.4,17.4702976,-96.4750483
Santa María Pápalo,2022,14.75,4.55,14.44,2.69,590.6,471.29,17.4702976,-96.4750483
Santa María Pápalo,2023,15.59,5.26,15.67,3.56,512.4,488.79,17.4702976,-96.4750483
Santa María Pápalo,2024,16.64,5.48,16.61,3.73,507.2,509.32,17.4702976,-96.4750483
Santa María Pápalo,2025,15.56,5.32,15.4,3.56,719.0,480.76,17.4702976,-96.4750483
Santa María Pápalo,2026,15.47,4.0,15.25,2.01,332.0,245.38,17.4702976,-96.4750483
Santa María Quiegolani,2020,23.67,15.77,25.08,15.02,477.8,582.24,16.1637968,-96.0307211
Santa María Quiegolani,2021,23.52,15.32,24.83,14.56,427.1,579.32,16.1637968,-96.0307211
Santa María Quiegolani,2022,23.36,15.23,24.58,14.42,440.9,589.62,16.1637968,-96.0307211
Santa María Quiegolani,2023,24.36,15.84,25.74,15.15,335.5,611.46,16.1637968,-96.0307211
Santa María Quiegolani,2024,24.21,15.91,25.69,15.17,467.6,603.34,16.1637968,-96.0307211
Santa María Quiegolani,2025,23.76,14.7,24.92,13.77,475.2,593.97,16.1637968,-96.0307211
Santa María Quiegolani,2026,23.74,13.75,24.39,12.34,247.3,313.62,16.1637968,-96.0307211
Santa María Sola,2020,29.06,16.02,31.52,16.95,514.5,632.81,16.3400297,-97.004721
Santa María Sola,2021,28.76,15.83,31.14,16.84,548.9,621.07,16.3400297,-97.004721
Santa María Sola,2022,29.3,15.45,31.6,16.21,512.5,650.2,16.3400297,-97.004721
Santa María Sola,2023,30.17,16.72,32.74,17.97,476.8,660.14,16.3400297,-97.004721
Santa María Sola,2024,30.71,16.83,32.99,18.16,517.9,673.08,16.3400297,-97.004721
Santa María Sola,2025,29.71,16.68,32.15,17.91,422.8,644.78,16.3400297,-97.004721
Santa María Sola,2026,30.17,15.74,31.71,16.52,155.0,343.04,16.3400297,-97.004721
Santa María Tataltepec,2020,24.27,11.69,24.32,10.56,408.3,609.79,17.0832852,-97.2342416
Santa María Tataltepec,2021,23.97,11.42,24.13,10.33,473.3,589.56,17.0832852,-97.2342416
Santa María Tataltepec,2022,24.34,11.26,24.29,10.05,287.8,615.2,17.0832852,-97.2342416
Santa María Tataltepec,2023,25.3,11.97,25.67,11.15,471.0,619.56,17.0832852,-97.2342416
Santa María Tataltepec,2024,25.99,12.49,26.08,11.75,477.4,646.83,17.0832852,-97.2342416
Santa María Tataltepec,2025,24.47,11.74,24.73,10.76,492.6,608.6,17.0832852,-97.2342416
Santa María Tataltepec,2026,25.17,10.99,24.61,9.78,205.3,326.79,17.0832852,-97.2342416
Santa María Tecomavaca,2020,26.14,13.8,26.98,13.73,487.6,585.63,17.5722526,-97.0127974
Santa María Tecomavaca,2021,25.18,13.56,26.34,13.45,333.8,565.85,17.5722526,-97.0127974
Santa María Tecomavaca,2022,26.55,13.56,27.18,13.31,301.2,608.91,17.5722526,-97.0127974
Santa María Tecomavaca,2023,28.22,14.73,29.0,14.81,116.2,634.7,17.5722526,-97.0127974
Santa María Tecomavaca,2024,28.88,15.21,29.57,15.17,171.4,657.85,17.5722526,-97.0127974
Santa María Tecomavaca,2025,27.56,15.0,28.37,15.17,239.9,619.55,17.5722526,-97.0127974
Santa María Tecomavaca,2026,27.16,13.79,27.56,13.81,180.7,314.28,17.5722526,-97.0127974
Santa María Temaxcalapa,2020,20.9,11.46,22.21,11.0,1035.5,472.98,17.2251958,-96.094492
Santa María Temaxcalapa,2021,20.61,11.14,22.07,10.71,1091.3,460.88,17.2251958,-96.094492
Santa María Temaxcalapa,2022,20.86,10.95,22.05,10.38,757.0,483.82,17.2251958,-96.094492
Santa María Temaxcalapa,2023,21.94,11.93,23.56,11.7,740.3,517.88,17.2251958,-96.094492
Santa María Temaxcalapa,2024,23.13,12.47,24.66,12.28,651.8,542.86,17.2251958,-96.094492
Santa María Temaxcalapa,2025,21.72,11.94,23.1,11.77,857.2,511.47,17.2251958,-96.094492
Santa María Temaxcalapa,2026,20.9,10.64,22.14,10.18,445.6,254.06,17.2251958,-96.094492
Santa María Temaxcaltepec,2020,27.94,17.6,31.41,18.26,697.7,594.87,16.0947192,-97.1140758
Santa María Temaxcaltepec,2021,27.1,17.16,30.58,18.04,930.4,558.43,16.0947192,-97.1140758
Santa María Temaxcaltepec,2022,27.25,16.55,30.64,17.11,775.7,578.22,16.0947192,-97.1140758
Santa María Temaxcaltepec,2023,28.34,17.67,31.89,18.67,620.9,596.11,16.0947192,-97.1140758
Santa María Temaxcaltepec,2024,27.53,17.34,31.23,18.39,725.4,567.62,16.0947192,-97.1140758
Santa María Temaxcaltepec,2025,27.52,16.88,30.77,17.72,638.8,562.88,16.0947192,-97.1140758
Santa María Temaxcaltepec,2026,28.43,16.4,30.8,16.75,194.7,310.06,16.0947192,-97.1140758
Santa María Teopoxco,2020,22.75,14.96,25.57,15.71,1431.8,463.59,18.0959973,-96.5718501
Santa María Teopoxco,2021,22.37,14.93,25.33,15.77,1653.8,455.48,18.0959973,-96.5718501
Santa María Teopoxco,2022,22.61,14.52,25.6,15.18,1217.9,476.42,18.0959973,-96.5718501
Santa María Teopoxco,2023,23.55,15.43,27.03,16.37,1060.6,501.14,18.0959973,-96.5718501
Santa María Teopoxco,2024,24.24,15.51,27.65,16.4,887.4,517.92,18.0959973,-96.5718501
Santa María Teopoxco,2025,23.94,14.44,26.71,15.17,1050.3,514.76,18.0959973,-96.5718501
Santa María Teopoxco,2026,22.7,13.28,25.39,13.77,574.1,242.6,18.0959973,-96.5718501
Santa María Tepantlali,2020,32.07,17.18,33.45,19.18,217.7,684.69,16.5951047,-96.0036433
Santa María Tepantlali,2021,31.25,16.91,32.78,18.89,403.7,667.15,16.5951047,-96.0036433
Santa María Tepantlali,2022,31.45,16.7,32.94,18.47,281.1,687.28,16.5951047,-96.0036433
Santa María Tepantlali,2023,33.21,17.85,34.72,20.14,163.2,717.55,16.5951047,-96.0036433
Santa María Tepantlali,2024,32.86,17.87,34.65,20.01,323.6,707.47,16.5951047,-96.0036433
Santa María Tepantlali,2025,31.66,18.06,33.31,20.31,263.7,698.79,16.5951047,-96.0036433
Santa María Tepantlali,2026,31.55,17.14,32.49,19.09,184.7,359.46,16.5951047,-96.0036433
Santa María Texcatitlán,2020,24.45,12.26,24.31,11.95,285.5,615.78,17.4246458,-97.0400082
Santa María Texcatitlán,2021,24.03,12.0,23.83,11.72,319.8,595.12,17.4246458,-97.0400082
Santa María Texcatitlán,2022,24.61,12.01,24.28,11.64,219.0,626.26,17.4246458,-97.0400082
Santa María Texcatitlán,2023,25.87,12.91,25.86,12.86,220.1,645.52,17.4246458,-97.0400082
Santa María Texcatitlán,2024,26.82,13.26,26.55,13.21,230.9,675.75,17.4246458,-97.0400082
Santa María Texcatitlán,2025,24.96,13.09,24.74,13.1,251.9,632.61,17.4246458,-97.0400082
Santa María Texcatitlán,2026,25.28,12.37,24.56,12.16,173.4,333.78,17.4246458,-97.0400082
Santa María Tlahuitoltepec,2020,18.85,8.77,19.02,7.18,383.4,514.0,17.0551133,-96.0347708
Santa María Tlahuitoltepec,2021,18.57,8.4,18.85,6.91,597.9,502.64,17.0551133,-96.0347708
Santa María Tlahuitoltepec,2022,18.86,8.37,18.93,6.83,341.7,520.1,17.0551133,-96.0347708
Santa María Tlahuitoltepec,2023,19.65,9.23,20.14,7.97,381.7,538.6,17.0551133,-96.0347708
Santa María Tlahuitoltepec,2024,20.56,9.69,20.86,8.5,351.7,560.61,17.0551133,-96.0347708
Santa María Tlahuitoltepec,2025,18.8,9.19,19.21,7.98,497.2,522.26,17.0551133,-96.0347708
Santa María Tlahuitoltepec,2026,18.37,8.09,18.53,6.65,226.6,263.4,17.0551133,-96.0347708
Santa María Tlalixtac,2020,17.36,10.61,18.45,9.78,1555.4,453.96,17.5706038,-96.4417071
Santa María Tlalixtac,2021,16.96,10.53,18.16,9.79,1560.4,447.23,17.5706038,-96.4417071
Santa María Tlalixtac,2022,16.94,10.31,17.96,9.39,1210.3,466.72,17.5706038,-96.4417071
Santa María Tlalixtac,2023,17.77,11.2,19.14,10.55,1149.7,487.1,17.5706038,-96.4417071
Santa María Tlalixtac,2024,18.96,11.73,20.17,11.15,832.0,510.99,17.5706038,-96.4417071
Santa María Tlalixtac,2025,18.04,10.81,18.92,10.15,1242.4,487.35,17.5706038,-96.4417071
Santa María Tlalixtac,2026,17.2,9.67,18.02,8.63,736.7,242.34,17.5706038,-96.4417071
Santa María Tonameca,2020,28.91,27.27,34.06,30.36,413.5,696.44,15.4449702,-96.3243315
Santa María Tonameca,2021,28.47,26.81,33.64,30.05,498.3,667.64,15.4449702,-96.3243315
Santa María Tonameca,2022,28.59,26.91,33.7,29.79,507.5,700.22,15.4449702,-96.3243315
Santa María Tonameca,2023,29.51,27.8,35.21,31.24,229.5,733.4,15.4449702,-96.3243315
Santa María Tonameca,2024,28.84,26.98,34.11,30.18,631.8,665.06,15.4449702,-96.3243315
Santa María Tonameca,2025,29.01,26.96,34.39,30.33,516.2,677.07,15.4449702,-96.3243315
Santa María Tonameca,2026,29.05,27.21,34.16,30.35,197.7,365.25,15.4449702,-96.3243315
Santa María Totolapilla,2020,32.78,22.74,34.86,24.32,230.8,799.59,16.3611622,-95.3731637
Santa María Totolapilla,2021,32.21,22.44,34.42,24.27,606.1,753.04,16.3611622,-95.3731637
Santa María Totolapilla,2022,32.13,22.18,34.47,23.73,516.0,767.42,16.3611622,-95.3731637
Santa María Totolapilla,2023,33.86,23.16,36.31,25.31,342.3,804.65,16.3611622,-95.3731637
Santa María Totolapilla,2024,32.89,22.38,35.59,24.7,629.9,752.05,16.3611622,-95.3731637
Santa María Totolapilla,2025,32.98,22.7,35.41,24.6,464.4,793.71,16.3611622,-95.3731637
Santa María Totolapilla,2026,32.93,22.03,34.28,23.31,243.1,414.76,16.3611622,-95.3731637
Santa María Xadani,2020,31.55,24.53,33.5,25.94,254.4,864.73,16.2137083,-95.0111461
Santa María Xadani,2021,30.95,24.22,32.94,25.83,552.3,810.05,16.2137083,-95.0111461
Santa María Xadani,2022,31.09,24.06,33.25,25.54,403.5,831.93,16.2137083,-95.0111461
Santa María Xadani,2023,32.76,25.12,35.01,27.1,263.4,888.39,16.2137083,-95.0111461
Santa María Xadani,2024,31.55,24.37,34.26,26.4,638.0,807.6,16.2137083,-95.0111461
Santa María Xadani,2025,32.13,24.67,34.02,26.03,445.6,883.92,16.2137083,-95.0111461
Santa María Xadani,2026,32.09,23.95,32.91,24.68,230.8,468.92,16.2137083,-95.0111461
Santa María Yalina,2020,23.95,12.6,25.4,12.4,1391.7,525.23,17.1425695,-96.1546013
Santa María Yalina,2021,23.69,12.25,25.37,12.06,1531.0,512.99,17.1425695,-96.1546013
Santa María Yalina,2022,24.07,12.01,25.47,11.7,1278.6,538.72,17.1425695,-96.1546013
Santa María Yalina,2023,25.38,13.04,27.22,13.03,1097.8,573.67,17.1425695,-96.1546013
Santa María Yalina,2024,26.74,13.5,28.3,13.44,953.9,605.29,17.1425695,-96.1546013
Santa María Yalina,2025,25.05,13.79,26.6,14.0,1234.0,565.82,17.1425695,-96.1546013
Santa María Yalina,2026,24.56,12.51,25.65,12.41,432.2,283.7,17.1425695,-96.1546013
Santa María Yavesía,2020,22.09,11.14,22.25,10.05,436.8,534.45,17.1403175,-96.2546256
Santa María Yavesía,2021,21.67,10.81,22.09,9.69,527.7,520.88,17.1403175,-96.2546256
Santa María Yavesía,2022,22.27,10.57,22.41,9.35,413.9,547.03,17.1403175,-96.2546256
Santa María Yavesía,2023,23.65,11.59,24.07,10.72,261.7,578.92,17.1403175,-96.2546256
Santa María Yavesía,2024,24.89,12.11,25.07,11.3,285.7,610.43,17.1403175,-96.2546256
Santa María Yavesía,2025,22.92,12.04,23.19,11.38,414.4,567.49,17.1403175,-96.2546256
Santa María Yavesía,2026,22.47,10.9,22.34,10.0,167.2,286.1,17.1403175,-96.2546256
Santa María Yolotepec,2020,31.53,17.5,33.94,18.7,538.9,646.77,16.5236497,-97.3019181
Santa María Yolotepec,2021,30.88,17.16,33.38,18.48,635.5,625.09,16.5236497,-97.3019181
Santa María Yolotepec,2022,31.34,16.56,33.57,17.52,572.7,651.22,16.5236497,-97.3019181
Santa María Yolotepec,2023,32.23,17.75,34.76,19.21,449.6,659.86,16.5236497,-97.3019181
Santa María Yolotepec,2024,32.09,18.14,34.65,19.58,586.7,671.21,16.5236497,-97.3019181
Santa María Yolotepec,2025,31.22,17.96,33.84,19.35,587.5,643.32,16.5236497,-97.3019181
Santa María Yolotepec,2026,32.12,17.52,33.98,18.52,130.3,348.95,16.5236497,-97.3019181
Santa María Yosoyúa,2020,29.03,16.57,30.19,17.58,352.7,667.85,17.0712669,-97.3053252
Santa María Yosoyúa,2021,28.64,16.24,29.95,17.27,519.6,650.84,17.0712669,-97.3053252
Santa María Yosoyúa,2022,29.05,16.02,30.26,16.8,423.6,679.54,17.0712669,-97.3053252
Santa María Yosoyúa,2023,29.82,16.44,31.32,17.64,449.9,684.06,17.0712669,-97.3053252
Santa María Yosoyúa,2024,30.41,16.61,31.54,17.72,495.8,707.74,17.0712669,-97.3053252
Santa María Yosoyúa,2025,28.93,16.29,30.45,17.44,523.8,673.63,17.0712669,-97.3053252
Santa María Yosoyúa,2026,29.83,16.02,30.1,16.75,183.6,356.64,17.0712669,-97.3053252
Santa María Yucuhiti,2020,23.06,10.89,23.01,9.88,211.6,580.26,17.0105494,-97.4610232
Santa María Yucuhiti,2021,22.83,10.85,22.57,9.83,406.3,568.74,17.0105494,-97.4610232
Santa María Yucuhiti,2022,23.09,10.73,22.82,9.59,309.2,589.91,17.0105494,-97.4610232
Santa María Yucuhiti,2023,24.26,12.01,24.07,11.25,221.0,606.03,17.0105494,-97.4610232
Santa María Yucuhiti,2024,25.0,12.85,24.8,11.93,250.7,633.97,17.0105494,-97.4610232
Santa María Yucuhiti,2025,23.56,12.59,23.37,11.94,223.3,594.73,17.0105494,-97.4610232
Santa María Yucuhiti,2026,24.08,12.19,23.13,11.28,137.2,308.76,17.0105494,-97.4610232
Santa María Zacatepec,2020,32.76,21.61,36.92,23.99,437.2,672.66,16.455002,-97.5923559
