fecha,anio,municipio,latitud,longitud,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion
2025-02-27,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.3,10.2,22.8,9.4,0.3,3.9
2025-02-28,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.0,27.2,33.9,30.5,0.2,5.06
2025-02-28,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.0,9.3,22.0,7.5,0.0,4.4
2025-03-01,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.1,27.9,34.3,30.1,0.0,5.55
2025-03-01,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.6,10.9,22.9,8.7,0.2,4.15
2025-03-02,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,27.4,34.7,31.5,0.3,4.75
2025-03-02,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.1,11.4,23.3,9.2,0.1,4.21
2025-03-03,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,27.8,33.4,30.8,0.0,5.0
2025-03-03,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.2,12.0,23.8,9.7,0.2,4.21
2025-03-04,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.2,27.2,31.3,29.8,0.0,4.98
2025-03-04,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.5,11.4,24.8,10.1,1.4,4.38
2025-03-05,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.0,26.9,34.0,29.4,0.0,5.09
2025-03-05,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.1,11.8,21.3,9.7,0.0,3.87
2025-03-06,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,26.8,33.6,30.6,0.0,5.17
2025-03-06,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.9,9.6,22.3,6.8,0.2,4.68
2025-03-07,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.0,27.2,34.5,30.4,0.0,5.0
2025-03-07,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.3,10.5,22.2,9.5,2.1,3.99
2025-03-08,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,27.6,33.7,31.0,0.7,4.95
2025-03-08,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.4,11.0,24.1,9.8,0.3,4.07
2025-03-09,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.5,27.3,34.2,29.9,0.0,5.22
2025-03-09,2025,San Pedro Mixtepec,16.1618475,-96.1658072,18.9,12.4,19.6,12.0,1.5,2.38
2025-03-10,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,26.2,33.9,30.2,0.1,4.86
2025-03-10,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.5,9.6,22.5,8.5,1.0,4.19
2025-03-11,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.3,27.3,33.3,30.1,0.0,5.14
2025-03-11,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.7,11.1,22.2,10.1,4.3,3.92
2025-03-12,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.0,27.0,32.2,30.2,0.0,4.64
2025-03-12,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,11.6,23.8,10.2,0.8,4.5
2025-03-13,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,27.2,31.6,29.1,0.0,5.17
2025-03-13,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.6,11.1,23.1,9.9,0.5,4.61
2025-03-14,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.7,26.4,31.6,27.9,0.0,5.1
2025-03-14,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.4,12.0,22.9,9.2,0.0,5.24
2025-03-15,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.5,25.8,30.4,27.1,0.0,5.08
2025-03-15,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.5,11.5,23.8,8.5,0.0,5.1
2025-03-16,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.2,25.8,32.8,28.4,0.0,5.15
2025-03-16,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.2,10.1,22.1,6.6,0.0,5.01
2025-03-17,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.6,25.1,32.4,27.2,0.0,5.06
2025-03-17,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.4,10.1,23.0,6.0,0.0,5.95
2025-03-18,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.1,24.9,33.0,27.6,0.0,4.52
2025-03-18,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.5,9.6,22.7,6.1,0.0,5.3
2025-03-19,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.8,26.2,31.3,28.6,0.0,4.47
2025-03-19,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.8,10.9,25.4,8.5,0.0,4.94
2025-03-20,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.5,25.6,32.9,29.0,0.0,4.5
2025-03-20,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,10.2,22.9,7.1,0.0,5.01
2025-03-21,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.5,25.5,32.4,28.6,0.0,4.6
2025-03-21,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.7,9.2,22.4,6.3,0.0,5.0
2025-03-22,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,26.5,33.4,30.1,0.0,4.62
2025-03-22,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.8,10.4,23.1,8.0,0.0,4.42
2025-03-23,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.8,26.8,32.9,29.6,0.0,5.01
2025-03-23,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.6,10.4,24.0,8.3,0.4,4.37
2025-03-24,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.6,26.3,31.6,29.3,0.0,5.02
2025-03-24,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.5,9.8,23.6,8.9,0.5,4.62
2025-03-25,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.7,26.0,33.1,29.5,0.0,5.12
2025-03-25,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,10.2,23.1,9.5,2.1,4.01
2025-03-26,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,26.9,34.0,29.9,0.0,5.12
2025-03-26,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.3,10.8,23.3,8.9,0.2,4.35
2025-03-27,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.2,27.0,34.5,31.7,0.0,4.83
2025-03-27,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.0,10.9,22.0,9.3,3.1,4.19
2025-03-28,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.6,27.6,33.1,30.3,0.0,5.12
2025-03-28,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.6,10.8,22.3,10.0,3.9,3.97
2025-03-29,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.3,27.3,33.2,30.6,0.0,5.18
2025-03-29,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.4,11.3,22.6,11.1,4.2,4.16
2025-03-30,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,27.0,31.3,28.5,0.0,5.6
2025-03-30,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.2,12.0,23.0,11.6,1.9,4.53
2025-03-31,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.7,26.6,31.7,28.9,0.0,4.91
2025-03-31,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.4,12.2,23.8,11.4,0.4,4.47
2025-04-01,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.9,26.3,32.4,28.9,0.0,5.2
2025-04-01,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.6,10.5,24.1,8.8,0.5,4.75
2025-04-02,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.7,26.3,32.0,29.4,0.0,5.31
2025-04-02,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,11.4,23.1,10.0,0.4,5.09
2025-04-03,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.6,26.1,32.1,28.6,0.0,5.24
2025-04-03,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.6,11.4,22.6,8.2,0.0,5.44
2025-04-04,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.8,26.0,32.6,28.9,0.0,5.29
2025-04-04,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,10.2,20.8,7.3,0.0,5.48
2025-04-05,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,26.6,34.0,28.9,0.0,5.47
2025-04-05,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.2,10.4,21.7,7.8,0.0,5.27
2025-04-06,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,26.9,33.6,30.0,0.0,5.27
2025-04-06,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,11.0,22.9,9.1,0.5,4.81
2025-04-07,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.1,26.9,33.6,31.3,0.0,5.26
2025-04-07,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.7,10.2,20.3,9.9,2.5,3.92
2025-04-08,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.9,27.3,33.6,30.2,0.0,5.71
2025-04-08,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.0,10.8,21.1,9.7,2.1,4.07
2025-04-09,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.6,27.4,33.3,31.0,0.0,5.26
2025-04-09,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.4,11.5,21.4,10.4,6.0,4.04
2025-04-10,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,27.5,33.5,30.8,0.0,5.13
2025-04-10,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.9,11.5,22.4,7.6,0.0,5.12
2025-04-11,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.8,26.6,34.0,31.1,0.9,5.12
2025-04-11,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.1,8.8,21.6,3.2,0.0,6.22
2025-04-12,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.8,26.8,32.9,26.8,0.0,6.34
2025-04-12,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,5.0,21.1,-0.2,0.0,6.45
2025-04-13,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,26.7,33.1,27.7,0.0,5.89
2025-04-13,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,7.1,20.5,2.5,0.0,6.01
2025-04-14,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.9,27.5,34.6,28.9,0.0,6.64
2025-04-14,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.0,8.5,21.2,4.5,0.0,5.48
2025-04-15,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.0,27.2,33.9,29.2,0.0,5.98
2025-04-15,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.1,9.7,22.1,6.3,0.0,5.56
2025-04-16,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.2,26.8,34.2,27.9,0.0,6.13
2025-04-16,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.3,9.0,23.2,5.9,0.6,5.63
2025-04-17,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.8,27.5,35.4,30.5,0.0,5.71
2025-04-17,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.7,10.2,23.8,9.2,0.0,4.73
2025-04-18,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.9,27.9,34.8,32.8,0.0,5.52
2025-04-18,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.4,9.0,24.2,7.5,0.0,4.99
2025-04-19,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.2,28.5,33.1,30.2,0.0,5.62
2025-04-19,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.4,10.6,24.1,9.5,7.3,4.2
2025-04-20,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.8,28.1,32.8,30.8,0.0,5.5
2025-04-20,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.5,12.9,24.2,12.8,0.9,4.49
2025-04-21,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.6,27.4,33.8,30.2,0.0,5.56
2025-04-21,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.7,13.4,22.1,13.8,3.8,3.91
2025-04-22,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.5,27.9,36.2,31.2,4.0,5.45
2025-04-22,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,11.9,21.4,11.1,3.8,3.84
2025-04-23,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.6,26.8,36.6,31.6,1.1,5.02
2025-04-23,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.9,10.7,21.2,10.4,3.1,3.36
2025-04-24,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.4,27.3,35.8,31.6,2.3,4.96
2025-04-24,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.9,11.4,22.5,11.1,0.9,4.05
2025-04-25,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.5,28.3,34.8,31.3,1.4,5.2
2025-04-25,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.0,11.9,22.5,11.0,0.4,4.5
2025-04-26,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.3,26.5,35.7,31.0,1.6,4.92
2025-04-26,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.9,11.4,23.0,8.0,0.0,5.68
2025-04-27,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.4,27.5,35.6,33.0,2.1,4.86
2025-04-27,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.3,9.8,22.6,6.3,0.0,5.71
2025-04-28,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.6,28.4,35.9,32.4,1.3,5.22
2025-04-28,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.7,9.4,22.2,7.3,0.0,4.91
2025-04-29,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.8,28.4,36.1,32.5,0.8,5.38
2025-04-29,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.1,9.5,21.1,8.1,8.8,4.04
2025-04-30,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.0,28.9,34.0,31.4,0.1,5.97
2025-04-30,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,10.1,23.1,9.3,4.7,4.08
2025-05-01,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.3,28.6,33.9,31.1,0.0,5.46
2025-05-01,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.3,11.8,22.8,11.5,3.9,4.02
2025-05-02,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.2,28.4,34.6,31.6,0.0,5.52
2025-05-02,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.0,10.7,22.5,10.2,8.3,3.52
2025-05-03,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.2,28.3,33.6,31.1,0.0,5.93
2025-05-03,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.6,12.5,24.2,11.3,4.7,4.06
2025-05-04,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.3,28.1,34.1,30.0,0.0,5.92
2025-05-04,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.5,11.1,22.2,10.8,8.1,3.51
2025-05-05,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.6,28.2,34.4,29.3,0.0,6.15
2025-05-05,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.6,13.2,22.9,12.8,3.5,4.21
2025-05-06,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.5,28.3,35.1,32.1,0.0,5.7
2025-05-06,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.9,13.1,24.4,12.4,2.4,4.32
2025-05-07,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.3,27.9,35.2,31.6,0.0,5.5
2025-05-07,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.8,12.9,24.3,11.8,1.8,4.64
2025-05-08,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.7,28.2,36.0,32.7,0.1,5.38
2025-05-08,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.5,13.8,24.0,13.8,0.3,4.42
2025-05-09,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.0,27.0,36.6,29.8,0.1,5.25
2025-05-09,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,12.3,23.3,12.0,21.9,4.1
2025-05-10,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.8,27.2,37.0,30.8,0.0,5.3
2025-05-10,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.5,13.0,22.4,13.0,3.6,3.16
2025-05-11,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.9,25.7,36.2,29.8,3.4,4.98
2025-05-11,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.5,10.9,24.0,9.5,0.0,4.42
2025-05-12,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.0,28.3,36.4,31.5,0.0,4.78
2025-05-12,2025,San Pedro Mixtepec,16.1618475,-96.1658072,24.4,11.7,23.8,9.6,0.0,4.83
2025-05-13,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.3,29.4,36.1,32.9,0.0,5.24
2025-05-13,2025,San Pedro Mixtepec,16.1618475,-96.1658072,24.3,11.2,25.3,7.9,0.1,5.11
2025-05-14,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.0,28.9,35.6,32.2,0.0,4.96
2025-05-14,2025,San Pedro Mixtepec,16.1618475,-96.1658072,23.8,12.9,25.9,10.9,1.5,4.53
2025-05-15,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.9,28.6,36.5,32.8,0.0,5.39
2025-05-15,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.9,13.2,22.0,12.8,5.0,3.76
2025-05-16,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.6,28.4,34.4,31.5,0.0,5.91
2025-05-16,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.8,11.6,23.6,11.3,0.9,4.58
2025-05-17,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.3,28.2,34.2,29.9,0.0,6.1
2025-05-17,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.0,12.9,24.0,12.6,0.3,4.77
2025-05-18,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.5,28.0,34.3,30.2,0.0,5.81
2025-05-18,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.3,12.6,23.8,11.4,1.2,4.87
2025-05-19,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.3,28.2,35.9,30.9,0.0,5.47
2025-05-19,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.2,13.4,23.4,12.3,0.0,4.68
2025-05-20,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.9,28.2,36.3,33.2,0.0,5.17
2025-05-20,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.9,12.9,24.7,12.0,1.6,4.54
2025-05-21,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.5,27.7,34.5,32.4,0.3,4.73
2025-05-21,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.1,12.0,24.0,11.9,1.8,4.35
2025-05-22,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.9,27.8,36.5,32.7,2.7,4.85
2025-05-22,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.6,12.6,24.1,12.0,3.8,4.18
2025-05-23,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.7,27.0,36.9,31.4,3.3,5.44
2025-05-23,2025,San Pedro Mixtepec,16.1618475,-96.1658072,22.4,11.8,22.7,10.8,1.5,4.27
2025-05-24,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.4,26.7,37.2,31.2,5.6,4.78
2025-05-24,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.9,11.7,23.5,11.1,5.4,3.57
2025-05-25,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.7,29.1,37.9,35.0,0.0,5.14
2025-05-25,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.9,13.4,21.9,12.9,2.7,4.21
2025-05-26,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.0,26.2,37.1,30.2,7.1,5.07
2025-05-26,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.8,12.5,22.8,11.6,0.9,4.14
2025-05-27,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.1,27.8,34.1,31.4,3.8,3.71
2025-05-27,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.5,13.4,21.2,12.8,0.3,3.32
2025-05-28,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.7,28.1,36.4,31.3,0.5,5.38
2025-05-28,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.7,13.8,22.8,13.8,0.2,4.67
2025-05-29,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.4,26.2,37.0,29.1,2.2,5.07
2025-05-29,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,11.3,23.1,10.7,6.5,4.09
2025-05-30,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.2,27.5,37.0,31.9,1.0,4.98
2025-05-30,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,11.6,22.4,11.4,1.9,4.18
2025-05-31,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.6,26.6,35.6,31.6,2.0,3.96
2025-05-31,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.5,12.0,20.8,12.0,11.0,2.66
2025-06-01,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.4,27.0,36.2,31.5,4.2,4.5
2025-06-01,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.8,12.1,23.7,11.9,10.4,4.14
2025-06-02,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.6,25.8,36.7,31.2,10.5,5.02
2025-06-02,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.5,12.1,23.2,12.2,10.1,3.87
2025-06-03,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.3,26.7,35.2,30.6,12.4,4.6
2025-06-03,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,12.9,22.9,13.2,9.5,3.73
2025-06-04,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.6,26.5,35.1,31.2,11.5,4.11
2025-06-04,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.0,14.0,21.8,14.2,13.4,3.47
2025-06-05,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.0,26.4,35.1,29.6,25.1,3.38
2025-06-05,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.8,11.6,21.8,10.8,2.4,4.5
2025-06-06,2025,San Pedro Mixtepec,15.5857517,-97.0501795,30.6,27.4,34.4,28.6,10.1,4.55
2025-06-06,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.9,12.2,21.6,11.3,5.3,2.91
2025-06-07,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.9,27.8,31.2,28.6,12.0,3.4
2025-06-07,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.5,13.1,20.5,12.4,5.9,3.06
2025-06-08,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.3,27.1,34.9,28.6,11.9,4.5
2025-06-08,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.0,12.9,23.1,13.1,10.0,3.9
2025-06-09,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.8,26.9,34.6,31.7,2.3,4.87
2025-06-09,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.4,12.3,22.4,12.1,6.8,3.85
2025-06-10,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.8,24.5,34.4,26.6,21.5,3.77
2025-06-10,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,11.8,21.1,11.5,1.3,3.92
2025-06-11,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,25.5,31.5,27.4,15.9,3.43
2025-06-11,2025,San Pedro Mixtepec,16.1618475,-96.1658072,17.9,13.0,17.8,13.5,5.6,2.48
2025-06-12,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,26.9,30.6,27.3,12.9,3.94
2025-06-12,2025,San Pedro Mixtepec,16.1618475,-96.1658072,18.6,12.3,20.9,12.3,6.8,3.62
2025-06-13,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.4,25.9,30.2,26.4,44.0,3.42
2025-06-13,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.4,12.6,21.2,12.7,8.2,3.18
2025-06-14,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.7,25.4,33.6,28.4,14.1,2.88
2025-06-14,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,13.4,22.4,13.7,6.8,3.31
2025-06-15,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.8,27.6,35.7,30.1,0.6,4.65
2025-06-15,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.9,14.2,22.7,14.8,0.4,3.93
2025-06-16,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.0,25.5,34.6,29.5,21.4,3.52
2025-06-16,2025,San Pedro Mixtepec,16.1618475,-96.1658072,20.8,12.4,20.7,12.0,0.6,3.64
2025-06-17,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.1,26.3,34.7,30.7,15.2,4.0
2025-06-17,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.9,12.1,20.8,11.6,1.8,3.1
2025-06-18,2025,San Pedro Mixtepec,15.5857517,-97.0501795,28.0,25.7,32.6,9.0,176.0,1.86
2025-06-18,2025,San Pedro Mixtepec,16.1618475,-96.1658072,15.0,13.5,15.4,12.0,125.0,0.54
2025-06-19,2025,San Pedro Mixtepec,15.5857517,-97.0501795,27.4,25.3,30.2,24.4,120.7,1.79
2025-06-19,2025,San Pedro Mixtepec,16.1618475,-96.1658072,14.8,13.3,15.2,12.6,210.2,0.86
2025-06-20,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.4,25.0,34.7,28.5,4.1,3.24
2025-06-20,2025,San Pedro Mixtepec,16.1618475,-96.1658072,18.3,12.5,18.3,12.4,12.8,2.03
2025-06-21,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.8,28.6,35.9,33.5,0.0,5.2
2025-06-21,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.3,13.6,19.8,13.5,12.9,3.01
2025-06-22,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.2,24.9,34.7,28.2,32.3,2.82
2025-06-22,2025,San Pedro Mixtepec,16.1618475,-96.1658072,17.5,13.7,17.4,14.1,11.5,1.85
2025-06-23,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.2,26.4,34.8,31.4,0.4,4.45
2025-06-23,2025,San Pedro Mixtepec,16.1618475,-96.1658072,19.7,12.8,19.6,11.8,0.5,3.5
2025-06-24,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.4,28.0,36.5,32.2,0.5,5.12
2025-06-24,2025,San Pedro Mixtepec,16.1618475,-96.1658072,21.2,11.5,20.8,10.2,0.0,3.99
2025-06-25,2025,San Pedro Mixtepec,15.5857517,-97.0501795,29.6,27.7,36.1,32.0,4.4,5.29
