fecha,estado,latitud,longitud,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion
25/04/2020,Nayarit,21.5039,-104.8946,29.9,14.2,31.1,11.8,0,6.26
26/04/2020,Nayarit,21.5039,-104.8946,31.1,16.5,33.1,14.6,0,6.35
27/04/2020,Nayarit,21.5039,-104.8946,32.2,19.5,33.9,17.5,0,6.91
28/04/2020,Nayarit,21.5039,-104.8946,31.8,17.8,32.3,15.8,0,6.54
29/04/2020,Nayarit,21.5039,-104.8946,30.9,16.4,31.5,12.6,0,6.5
30/04/2020,Nayarit,21.5039,-104.8946,32.6,16.7,34,13.6,0,6.25
01/05/2020,Nayarit,21.5039,-104.8946,31.3,19.5,34.6,19.6,1,6.06
02/05/2020,Nayarit,21.5039,-104.8946,30.5,19.2,32.2,18.2,0,6.08
03/05/2020,Nayarit,21.5039,-104.8946,30.8,17.3,31.6,16.4,0,6.12
04/05/2020,Nayarit,21.5039,-104.8946,31.6,19.4,32.7,18,0,6.07
05/05/2020,Nayarit,21.5039,-104.8946,31.1,18.7,33.1,17.9,0,5.72
06/05/2020,Nayarit,21.5039,-104.8946,31.4,20,32.7,20.2,1.4,5.06
07/05/2020,Nayarit,21.5039,-104.8946,32.5,19.8,35.1,22,3.7,5.57
08/05/2020,Nayarit,21.5039,-104.8946,30,19.1,33,21.9,0.1,5.48
09/05/2020,Nayarit,21.5039,-104.8946,31.5,18.4,33,17.3,0,6.27
10/05/2020,Nayarit,21.5039,-104.8946,32.4,19.1,31.3,16.4,0,6.9
11/05/2020,Nayarit,21.5039,-104.8946,31.1,18.5,31.4,16.2,0,6.67
12/05/2020,Nayarit,21.5039,-104.8946,30.5,16.9,32,15.8,0,6.34
13/05/2020,Nayarit,21.5039,-104.8946,29.5,15.8,31,13.6,0,6.27
14/05/2020,Nayarit,21.5039,-104.8946,30.6,14.4,29.9,11.5,0,6.75
15/05/2020,Nayarit,21.5039,-104.8946,29.5,15.6,30.3,12.5,0,6.3
16/05/2020,Nayarit,21.5039,-104.8946,30.4,15.4,30.8,13.6,0,6.1
17/05/2020,Nayarit,21.5039,-104.8946,31.3,16,33.4,15,0,6.21
18/05/2020,Nayarit,21.5039,-104.8946,31,18.1,32.3,15.8,0,6.2
19/05/2020,Nayarit,21.5039,-104.8946,31.4,17.3,31.7,15.9,0,6.3
20/05/2020,Nayarit,21.5039,-104.8946,30.9,17.5,32.2,16.8,0,6.09
21/05/2020,Nayarit,21.5039,-104.8946,30.4,17.8,32.6,18.8,0,5.86
22/05/2020,Nayarit,21.5039,-104.8946,30.4,16.2,32.4,16.9,0,6.01
23/05/2020,Nayarit,21.5039,-104.8946,30.4,15.5,33.6,15.7,0,6.1
24/05/2020,Nayarit,21.5039,-104.8946,28.7,15.9,32.6,16.8,0,5.71
25/05/2020,Nayarit,21.5039,-104.8946,28,14.3,30.9,12.5,0,5.77
26/05/2020,Nayarit,21.5039,-104.8946,28.1,13.6,31.5,12.8,0,5.76
27/05/2020,Nayarit,21.5039,-104.8946,28.4,12.8,30.6,13,0,5.62
28/05/2020,Nayarit,21.5039,-104.8946,27.6,15.1,30.4,15.6,0,5.61
29/05/2020,Nayarit,21.5039,-104.8946,29,15.1,31.3,15.8,0,5.61
30/05/2020,Nayarit,21.5039,-104.8946,30.1,17,34.1,18.3,1.1,5.41
31/05/2020,Nayarit,21.5039,-104.8946,29.2,17.7,32.8,19.2,0.6,5.27
01/06/2020,Nayarit,21.5039,-104.8946,29.5,16.9,33.7,18.4,0,5.46
02/06/2020,Nayarit,21.5039,-104.8946,29.5,19,33,21.5,0,4.5
03/06/2020,Nayarit,21.5039,-104.8946,29.8,18.4,33.4,20.6,0,5.3
04/06/2020,Nayarit,21.5039,-104.8946,30.2,19,34.8,21.3,0,5.4
05/06/2020,Nayarit,21.5039,-104.8946,30,19.4,34.6,21.9,0,5.24
06/06/2020,Nayarit,21.5039,-104.8946,28.1,19.6,32.2,22.4,0.4,3.97
07/06/2020,Nayarit,21.5039,-104.8946,24.5,18.6,26.6,21.1,2,2.78
08/06/2020,Nayarit,21.5039,-104.8946,25.2,19.1,27.5,21.9,3.7,3.1
09/06/2020,Nayarit,21.5039,-104.8946,29,18.8,32.5,21.4,1,5.35
10/06/2020,Nayarit,21.5039,-104.8946,31.1,19,33.4,20.8,0.2,4.55
11/06/2020,Nayarit,21.5039,-104.8946,29.5,20.6,33.8,23.5,4.5,4.58
12/06/2020,Nayarit,21.5039,-104.8946,30.8,21.3,33.9,24.4,1.8,5.17
13/06/2020,Nayarit,21.5039,-104.8946,31.1,21.2,35.3,23.8,2,5.3
14/06/2020,Nayarit,21.5039,-104.8946,28.9,19.4,32.7,21.2,2.3,4.9
15/06/2020,Nayarit,21.5039,-104.8946,30.5,18.4,33.8,19.4,0,5.71
16/06/2020,Nayarit,21.5039,-104.8946,31.2,19,35.2,20.1,1.7,5.51
17/06/2020,Nayarit,21.5039,-104.8946,31.6,19.9,35.3,21.6,0.9,5.75
18/06/2020,Nayarit,21.5039,-104.8946,31.2,19.9,34,19.6,0,6.11
19/06/2020,Nayarit,21.5039,-104.8946,31.6,20.3,35.9,21,0,6.03
20/06/2020,Nayarit,21.5039,-104.8946,31,19.7,34.5,19.9,0,5.89
21/06/2020,Nayarit,21.5039,-104.8946,30.5,20.2,33.5,21.8,1,5.43
22/06/2020,Nayarit,21.5039,-104.8946,31.6,20.3,34.7,22.2,0.1,6.07
23/06/2020,Nayarit,21.5039,-104.8946,31,19.3,33,20.8,0.5,5.82
24/06/2020,Nayarit,21.5039,-104.8946,30.8,18.9,34.2,20.6,0.7,4.93
25/06/2020,Nayarit,21.5039,-104.8946,28.4,19.8,31.2,22.9,6.6,4.1
26/06/2020,Nayarit,21.5039,-104.8946,30.4,20,33.9,22.9,7.3,2.98
27/06/2020,Nayarit,21.5039,-104.8946,28.3,19.6,33.2,21.5,27.7,3.76
28/06/2020,Nayarit,21.5039,-104.8946,28,19.7,31.9,21.3,6.6,4.33
29/06/2020,Nayarit,21.5039,-104.8946,29.3,19.8,32.8,22.2,10.6,4.22
30/06/2020,Nayarit,21.5039,-104.8946,28.1,18.8,32.2,21.4,8,4.15
01/07/2020,Nayarit,21.5039,-104.8946,24.7,19.6,28.4,22.7,12.7,2.39
02/07/2020,Nayarit,21.5039,-104.8946,25.4,19.9,28.9,22.7,63.9,2.66
03/07/2020,Nayarit,21.5039,-104.8946,28.1,19.9,32.8,22.8,8.9,4.47
04/07/2020,Nayarit,21.5039,-104.8946,27.8,19.6,33.1,22.1,6.3,3.78
05/07/2020,Nayarit,21.5039,-104.8946,26.5,19.5,30.8,22.1,7.8,3.57
06/07/2020,Nayarit,21.5039,-104.8946,27.5,19.3,32.2,22.1,6.5,4.25
07/07/2020,Nayarit,21.5039,-104.8946,27.9,19.9,31.7,22.6,25.3,3.14
08/07/2020,Nayarit,21.5039,-104.8946,27.5,19.6,32.3,21.9,26.7,3.6
09/07/2020,Nayarit,21.5039,-104.8946,26.7,19.6,30.1,21.9,6.3,3.62
10/07/2020,Nayarit,21.5039,-104.8946,30.3,20.9,33.7,23.3,0.5,4.97
11/07/2020,Nayarit,21.5039,-104.8946,30.8,20,36.1,22.4,0,5.45
12/07/2020,Nayarit,21.5039,-104.8946,28,21.1,34.3,24.9,6.5,3.65
13/07/2020,Nayarit,21.5039,-104.8946,28.2,19.8,32.9,22.6,6.1,4.15
14/07/2020,Nayarit,21.5039,-104.8946,27,20.3,31.4,24,2.9,4.26
15/07/2020,Nayarit,21.5039,-104.8946,28.1,19.6,33.3,22.1,7.5,3.96
16/07/2020,Nayarit,21.5039,-104.8946,28.1,21,33.2,24.5,4,3.55
17/07/2020,Nayarit,21.5039,-104.8946,27,20.2,31.5,23,22.9,3.53
18/07/2020,Nayarit,21.5039,-104.8946,26.9,19.9,31.3,22.9,11.5,3.55
19/07/2020,Nayarit,21.5039,-104.8946,28.7,18.9,33.8,20.4,10.1,4.62
20/07/2020,Nayarit,21.5039,-104.8946,27.6,19.5,33,21.4,5.2,4.8
21/07/2020,Nayarit,21.5039,-104.8946,27.1,18.7,31.8,20.2,1.6,4.55
22/07/2020,Nayarit,21.5039,-104.8946,26.9,19.4,32.2,22.4,4.4,3.88
23/07/2020,Nayarit,21.5039,-104.8946,26.2,19.4,30.4,22.2,13.4,3.71
24/07/2020,Nayarit,21.5039,-104.8946,24.3,20.4,27.9,23.7,10.5,2.71
25/07/2020,Nayarit,21.5039,-104.8946,25.7,20.3,29.8,23.8,19.8,3.4
26/07/2020,Nayarit,21.5039,-104.8946,23,20.8,27.3,24.1,77,1.65
27/07/2020,Nayarit,21.5039,-104.8946,22.4,19.8,27.1,22.3,77.7,1.11
28/07/2020,Nayarit,21.5039,-104.8946,24.9,19.7,29.6,22,16.4,3.51
29/07/2020,Nayarit,21.5039,-104.8946,27.2,19.8,31.5,20.8,14,4.11
30/07/2020,Nayarit,21.5039,-104.8946,24.7,19.7,29.5,22.6,19.3,2.23
31/07/2020,Nayarit,21.5039,-104.8946,28,19.6,33.5,22.1,18.4,3.69
01/08/2020,Nayarit,21.5039,-104.8946,28.5,19.9,34,22.6,11.4,3.82
02/08/2020,Nayarit,21.5039,-104.8946,27.8,20.6,33.7,23.4,9.4,3.89
03/08/2020,Nayarit,21.5039,-104.8946,26.8,20.4,32.1,23.2,15.2,2.99
04/08/2020,Nayarit,21.5039,-104.8946,28,20.6,34.5,23.8,17.3,3.49
05/08/2020,Nayarit,21.5039,-104.8946,28.1,20.5,34.6,22.6,18.5,3.55
06/08/2020,Nayarit,21.5039,-104.8946,28,21.4,34.2,24.6,8.7,3.78
07/08/2020,Nayarit,21.5039,-104.8946,27.4,21.9,33.6,26.2,7.6,3.28
08/08/2020,Nayarit,21.5039,-104.8946,30.2,22,35.2,26.3,1.7,4.7
09/08/2020,Nayarit,21.5039,-104.8946,28.5,21.5,32.7,25.7,8.5,3.77
10/08/2020,Nayarit,21.5039,-104.8946,29.6,20.3,34.2,21.8,2.4,4.47
11/08/2020,Nayarit,21.5039,-104.8946,29.2,19.7,34,22.2,2.9,4.71
12/08/2020,Nayarit,21.5039,-104.8946,28.9,20.5,34.2,23,14.7,4.19
13/08/2020,Nayarit,21.5039,-104.8946,26.5,19.7,31.8,22.2,24.9,3.47
14/08/2020,Nayarit,21.5039,-104.8946,27.4,19.8,32.5,22.5,10.1,4.22
15/08/2020,Nayarit,21.5039,-104.8946,28,19.5,32.7,22.5,1.4,4.58
16/08/2020,Nayarit,21.5039,-104.8946,26.6,20,32.4,21.7,17.6,3.66
17/08/2020,Nayarit,21.5039,-104.8946,30.5,20.4,35.4,22.8,38.9,4.61
18/08/2020,Nayarit,21.5039,-104.8946,26.3,20.1,28.9,22.2,23.9,2.4
19/08/2020,Nayarit,21.5039,-104.8946,27.4,20,30.3,22.2,8.2,3.39
20/08/2020,Nayarit,21.5039,-104.8946,24.5,20.3,28,23.6,3,2.4
21/08/2020,Nayarit,21.5039,-104.8946,26.1,20.3,30.8,23.8,10.4,3.56
22/08/2020,Nayarit,21.5039,-104.8946,26,20.8,30.4,24.7,3.9,3.49
23/08/2020,Nayarit,21.5039,-104.8946,27.9,21.4,34.3,25.1,7.4,3.59
24/08/2020,Nayarit,21.5039,-104.8946,26.3,19.9,31.3,22.4,33.8,3.52
25/08/2020,Nayarit,21.5039,-104.8946,28.1,20.9,33.5,24.3,11.7,3.36
26/08/2020,Nayarit,21.5039,-104.8946,28.1,20.7,33.9,24.2,16.7,3.63
27/08/2020,Nayarit,21.5039,-104.8946,28.4,20.4,31.1,23.2,0.8,3.79
28/08/2020,Nayarit,21.5039,-104.8946,22.6,19.2,26.8,22.3,16.8,1.56
29/08/2020,Nayarit,21.5039,-104.8946,25,18.6,28.3,20.8,9.8,3.14
30/08/2020,Nayarit,21.5039,-104.8946,24.1,20.3,28,23.2,17.2,2.18
31/08/2020,Nayarit,21.5039,-104.8946,23.8,19.8,28.1,23,30.5,2.56
01/09/2020,Nayarit,21.5039,-104.8946,25.8,19.2,30.7,21.4,11.4,3.28
02/09/2020,Nayarit,21.5039,-104.8946,27,17.8,31.7,19.4,1.1,4.45
03/09/2020,Nayarit,21.5039,-104.8946,28,19.9,33.7,23.1,2.3,3.84
04/09/2020,Nayarit,21.5039,-104.8946,30.5,21.3,34.9,24.9,0.1,4.83
05/09/2020,Nayarit,21.5039,-104.8946,30.4,22,33.7,24.6,6.4,4.33
06/09/2020,Nayarit,21.5039,-104.8946,23.7,20.6,27.6,24.3,19.5,1.96
07/09/2020,Nayarit,21.5039,-104.8946,24.6,19.9,29.4,22.9,21.7,2.13
08/09/2020,Nayarit,21.5039,-104.8946,22.4,19.6,25.9,22.7,9.8,1.67
09/09/2020,Nayarit,21.5039,-104.8946,24.9,19.1,29.2,22.1,14.1,2.71
10/09/2020,Nayarit,21.5039,-104.8946,26.1,19.6,30.8,22.5,17.3,2.83
11/09/2020,Nayarit,21.5039,-104.8946,28.7,20,33.9,22.9,18.7,4.14
12/09/2020,Nayarit,21.5039,-104.8946,27.4,19.6,32.9,22,22.3,2.71
13/09/2020,Nayarit,21.5039,-104.8946,27.2,19.4,32.3,22.1,9.4,3.66
14/09/2020,Nayarit,21.5039,-104.8946,27.6,20.3,33.6,23,12.4,3.19
15/09/2020,Nayarit,21.5039,-104.8946,28.3,20.5,33.6,23.8,16.7,3.81
16/09/2020,Nayarit,21.5039,-104.8946,24.2,20.3,29.5,23.8,22.4,1.81
17/09/2020,Nayarit,21.5039,-104.8946,22.3,19.8,26.7,22.7,34,1.42
18/09/2020,Nayarit,21.5039,-104.8946,25.3,19.4,28.8,22.6,3.4,1.99
19/09/2020,Nayarit,21.5039,-104.8946,27.5,20.3,30.6,24,8,3.05
20/09/2020,Nayarit,21.5039,-104.8946,27.6,20.2,32,23.2,17,3.36
21/09/2020,Nayarit,21.5039,-104.8946,24.3,20,28.3,23,21.7,2.52
22/09/2020,Nayarit,21.5039,-104.8946,25.5,19.9,30.5,23.2,10.3,3.29
23/09/2020,Nayarit,21.5039,-104.8946,28.4,20.9,33.7,24.7,2.6,4.22
24/09/2020,Nayarit,21.5039,-104.8946,28.8,21.1,33.7,24.9,2.8,4.53
25/09/2020,Nayarit,21.5039,-104.8946,26.4,19.4,30.9,22.3,2.6,3.77
26/09/2020,Nayarit,21.5039,-104.8946,26.2,19.2,30.3,22.3,5.1,3.31
27/09/2020,Nayarit,21.5039,-104.8946,26.2,20.1,30.9,23.6,3.8,3.26
28/09/2020,Nayarit,21.5039,-104.8946,27,20.4,31.6,24,1.7,3.13
29/09/2020,Nayarit,21.5039,-104.8946,29.8,20.7,32.4,24,1.5,4.14
30/09/2020,Nayarit,21.5039,-104.8946,29.6,20.4,32.4,22.5,0.9,4.77
01/10/2020,Nayarit,21.5039,-104.8946,28.6,18.7,32.2,21.3,0.8,4.42
02/10/2020,Nayarit,21.5039,-104.8946,30.2,18.8,31.7,19.7,0,4.97
03/10/2020,Nayarit,21.5039,-104.8946,29.5,17.9,31,18,0,5.18
04/10/2020,Nayarit,21.5039,-104.8946,29.9,17.9,31.9,18.9,0,4.86
05/10/2020,Nayarit,21.5039,-104.8946,29.8,18.4,30.9,17.1,0,5.28
06/10/2020,Nayarit,21.5039,-104.8946,29.4,17.8,30.7,19.7,0,4.82
07/10/2020,Nayarit,21.5039,-104.8946,29,18,32.7,18.9,0.4,4.58
08/10/2020,Nayarit,21.5039,-104.8946,28,19.4,32.4,22,1.4,4.14
09/10/2020,Nayarit,21.5039,-104.8946,27.4,19.3,31.2,22.2,0.3,3.91
10/10/2020,Nayarit,21.5039,-104.8946,27,18,31,19.9,0.6,3.77
11/10/2020,Nayarit,21.5039,-104.8946,28.6,18.7,33.1,21.3,2.8,3.91
12/10/2020,Nayarit,21.5039,-104.8946,27.9,20.3,32.9,23.3,3.7,3.05
13/10/2020,Nayarit,21.5039,-104.8946,28.7,19.7,33.6,21.8,4.8,3.77
14/10/2020,Nayarit,21.5039,-104.8946,26.6,20,30.8,23.1,4.7,3.51
15/10/2020,Nayarit,21.5039,-104.8946,28.5,19.5,33.9,22.1,0.2,4.11
16/10/2020,Nayarit,21.5039,-104.8946,31.6,20,34.6,22.3,0.9,4.4
17/10/2020,Nayarit,21.5039,-104.8946,30.5,20.8,33.3,23.8,0.3,4.18
18/10/2020,Nayarit,21.5039,-104.8946,26.1,20.4,29.3,24.2,1.7,2.78
19/10/2020,Nayarit,21.5039,-104.8946,28.9,20.2,33.7,23.8,1.8,3.93
20/10/2020,Nayarit,21.5039,-104.8946,28,20.8,32.8,24.4,2.2,3.65
21/10/2020,Nayarit,21.5039,-104.8946,28.5,20.7,33.5,24.2,1.1,3.8
22/10/2020,Nayarit,21.5039,-104.8946,27.8,20.1,32.5,23.2,2.5,3.73
23/10/2020,Nayarit,21.5039,-104.8946,27.1,20.1,31,23.5,1.5,3.49
24/10/2020,Nayarit,21.5039,-104.8946,29.8,19.8,34.2,22.7,0.4,3.85
25/10/2020,Nayarit,21.5039,-104.8946,27.9,20.4,32.9,23.4,4.1,3.38
26/10/2020,Nayarit,21.5039,-104.8946,28.1,19.7,32,22.5,2.2,3.69
27/10/2020,Nayarit,21.5039,-104.8946,26.4,18.5,29.8,20.9,1.2,3.52
28/10/2020,Nayarit,21.5039,-104.8946,26.4,17.3,29.5,19.2,2.2,3.67
29/10/2020,Nayarit,21.5039,-104.8946,27.3,14.9,29.2,15.4,0,4.18
30/10/2020,Nayarit,21.5039,-104.8946,30,16.5,31.9,17.4,0,4.41
31/10/2020,Nayarit,21.5039,-104.8946,27.9,17.3,29.6,18,0,4.09
01/11/2020,Nayarit,21.5039,-104.8946,29.4,17.5,31.2,18.4,0,4.08
02/11/2020,Nayarit,21.5039,-104.8946,29.7,19.5,28.7,15.7,0,5.67
03/11/2020,Nayarit,21.5039,-104.8946,28.8,18.1,29,13.6,0,5.5
04/11/2020,Nayarit,21.5039,-104.8946,30.7,17.2,32.1,16.2,0,4.64
05/11/2020,Nayarit,21.5039,-104.8946,31.5,18.3,31,16.7,0,5.1
06/11/2020,Nayarit,21.5039,-104.8946,30.1,16.7,30.6,15,0,4.65
07/11/2020,Nayarit,21.5039,-104.8946,28.1,16.2,29.1,16.4,0,3.95
08/11/2020,Nayarit,21.5039,-104.8946,27.3,16.8,29,17.6,0,3.45
09/11/2020,Nayarit,21.5039,-104.8946,26.7,16.7,29.1,17.9,0,3.72
10/11/2020,Nayarit,21.5039,-104.8946,26.9,15.9,28.6,16.6,0,3.79
11/11/2020,Nayarit,21.5039,-104.8946,25.9,15.1,28,15.4,0,3.65
12/11/2020,Nayarit,21.5039,-104.8946,26.5,15.6,29.2,16.6,0,3.66
13/11/2020,Nayarit,21.5039,-104.8946,27.2,15,28.8,15.6,0,3.76
14/11/2020,Nayarit,21.5039,-104.8946,27,15.1,28.7,15.1,0,3.69
15/11/2020,Nayarit,21.5039,-104.8946,28.2,15.7,28.8,15.6,0,3.92
16/11/2020,Nayarit,21.5039,-104.8946,31.6,16.4,31.2,17,0,4.41
17/11/2020,Nayarit,21.5039,-104.8946,30.5,18.1,30.3,17.9,0,4.54
18/11/2020,Nayarit,21.5039,-104.8946,30.2,20.6,29.9,18.6,0,5.11
19/11/2020,Nayarit,21.5039,-104.8946,30.4,20,29.7,18.1,0,4.91
20/11/2020,Nayarit,21.5039,-104.8946,31.6,19.1,31.1,18.6,0,4.8
21/11/2020,Nayarit,21.5039,-104.8946,30.9,18.1,31,17.7,0,4.1
22/11/2020,Nayarit,21.5039,-104.8946,31,19.5,31.7,18.6,0,4.23
23/11/2020,Nayarit,21.5039,-104.8946,30.1,18.2,30.8,18.1,0,3.94
24/11/2020,Nayarit,21.5039,-104.8946,28.7,17.2,29.3,17.6,0,3.72
25/11/2020,Nayarit,21.5039,-104.8946,28.9,18.1,29,17.5,0,3.91
26/11/2020,Nayarit,21.5039,-104.8946,30.1,17.9,31,18,0,3.81
27/11/2020,Nayarit,21.5039,-104.8946,29.3,17.7,29.9,18.3,0,3.89
28/11/2020,Nayarit,21.5039,-104.8946,28.2,17.5,28.4,18,0,3.68
29/11/2020,Nayarit,21.5039,-104.8946,27.1,15.6,28.3,16.3,0,3.53
30/11/2020,Nayarit,21.5039,-104.8946,27.7,14.6,28,13.7,0,3.53
01/12/2020,Nayarit,21.5039,-104.8946,25.2,14.9,26.4,15.3,0.9,3.28
02/12/2020,Nayarit,21.5039,-104.8946,25.7,15,26.5,16.1,0.2,3.18
03/12/2020,Nayarit,21.5039,-104.8946,24,14.8,24.7,14.9,1,2.99
04/12/2020,Nayarit,21.5039,-104.8946,19.9,16.3,23.1,17.3,43.1,1.13
05/12/2020,Nayarit,21.5039,-104.8946,22.4,15.9,23.9,16,6.3,2.71
06/12/2020,Nayarit,21.5039,-104.8946,23.5,15.6,24.5,15.3,0.1,2.65
07/12/2020,Nayarit,21.5039,-104.8946,23.1,17.2,25.3,17.2,3.5,1.95
08/12/2020,Nayarit,21.5039,-104.8946,25.5,17.5,27.2,16.6,0.1,2.88
09/12/2020,Nayarit,21.5039,-104.8946,25.7,17.5,27.3,18,0.1,2.96
10/12/2020,Nayarit,21.5039,-104.8946,24.2,16.4,25.5,17.3,0,3.09
11/12/2020,Nayarit,21.5039,-104.8946,24.6,16,25.8,16.2,0,3.12
12/12/2020,Nayarit,21.5039,-104.8946,24.1,14.9,25.4,15.6,0,2.97
13/12/2020,Nayarit,21.5039,-104.8946,23,13.5,25.1,14.1,0,2.73
14/12/2020,Nayarit,21.5039,-104.8946,24,15.5,26,15.3,0,3.05
15/12/2020,Nayarit,21.5039,-104.8946,23.3,14.1,25.2,14.7,0,3.03
16/12/2020,Nayarit,21.5039,-104.8946,23.7,12.4,24.9,11.3,0,3.18
17/12/2020,Nayarit,21.5039,-104.8946,25.7,14.3,26.2,12.9,0,3.5
18/12/2020,Nayarit,21.5039,-104.8946,25.5,15.4,25.9,14.9,0,3.36
19/12/2020,Nayarit,21.5039,-104.8946,25.8,14.9,25.5,14.5,0,3.32
20/12/2020,Nayarit,21.5039,-104.8946,26.5,14.3,26.9,12.8,0,3.49
21/12/2020,Nayarit,21.5039,-104.8946,25.8,15.2,26.7,14,0,2.97
22/12/2020,Nayarit,21.5039,-104.8946,25.4,15.4,25.7,14.4,0,3.17
23/12/2020,Nayarit,21.5039,-104.8946,27,15.1,26.8,14.6,0,3.61
24/12/2020,Nayarit,21.5039,-104.8946,27.3,13.9,26.2,11.6,0,3.84
25/12/2020,Nayarit,21.5039,-104.8946,27.7,14.3,27.6,13.5,0,4.3
26/12/2020,Nayarit,21.5039,-104.8946,25.2,14.3,24.9,13.4,0,3.5
27/12/2020,Nayarit,21.5039,-104.8946,25.3,13.7,24.7,11.8,0,3.62
28/12/2020,Nayarit,21.5039,-104.8946,24.6,12.4,25,10.9,0,3.37
29/12/2020,Nayarit,21.5039,-104.8946,22.9,12.1,23.8,11.6,0,3.16
30/12/2020,Nayarit,21.5039,-104.8946,19.3,8.9,17.6,7.3,11.6,2.2
31/12/2020,Nayarit,21.5039,-104.8946,15.9,5.8,13.9,3.7,0.9,2.88
01/01/2021,Nayarit,21.5039,-104.8946,17.9,6.8,17,3.5,0,3.02
02/01/2021,Nayarit,21.5039,-104.8946,21.7,7.8,20.8,5.6,0,3.41
03/01/2021,Nayarit,21.5039,-104.8946,25,10.3,24,8.3,0,3.45
04/01/2021,Nayarit,21.5039,-104.8946,25.9,12.4,25.3,9.7,0,3.87
05/01/2021,Nayarit,21.5039,-104.8946,24.7,14.9,24.3,12.5,0,3.96
06/01/2021,Nayarit,21.5039,-104.8946,25.2,13.9,25.5,12.5,0,3.28
07/01/2021,Nayarit,21.5039,-104.8946,25,15.4,24.5,14.7,0,2.85
08/01/2021,Nayarit,21.5039,-104.8946,25.2,15.3,26.1,14.6,0.3,3.29
09/01/2021,Nayarit,21.5039,-104.8946,21.5,14.9,22.2,14.4,5.1,2.28
10/01/2021,Nayarit,21.5039,-104.8946,23.2,12.4,24.3,12.4,0,3.17
11/01/2021,Nayarit,21.5039,-104.8946,22.9,12.3,24.3,10.3,0.1,3.32
12/01/2021,Nayarit,21.5039,-104.8946,24,11.8,22.3,10.2,0,3.53
13/01/2021,Nayarit,21.5039,-104.8946,25.2,13.6,24.5,11.2,0,3.45
14/01/2021,Nayarit,21.5039,-104.8946,25.4,13.9,25.1,12.5,0,3.7
15/01/2021,Nayarit,21.5039,-104.8946,27.4,13.5,26.4,11.5,0,3.9
16/01/2021,Nayarit,21.5039,-104.8946,25,14.7,25.4,12.3,0,3.39
17/01/2021,Nayarit,21.5039,-104.8946,26,14.3,26,12.6,0,3.85
18/01/2021,Nayarit,21.5039,-104.8946,26.1,14.2,26.8,12.5,0,3.75
19/01/2021,Nayarit,21.5039,-104.8946,25.5,15.1,25.3,14.9,0,3.46
20/01/2021,Nayarit,21.5039,-104.8946,24.6,17,24.6,16.3,0.5,2.16
21/01/2021,Nayarit,21.5039,-104.8946,26.4,16.5,27.5,16.1,0,3.52
22/01/2021,Nayarit,21.5039,-104.8946,26.6,15.1,27.9,14.8,0,3.7
23/01/2021,Nayarit,21.5039,-104.8946,26.4,14.7,28.9,14.7,0,3.77
24/01/2021,Nayarit,21.5039,-104.8946,24.7,14.4,26.7,14.8,0,3.5
25/01/2021,Nayarit,21.5039,-104.8946,22.4,12.5,23.6,12.3,0,3.18
26/01/2021,Nayarit,21.5039,-104.8946,22.1,9.9,23.8,9,0,3.37
27/01/2021,Nayarit,21.5039,-104.8946,26.8,14.3,27.5,13,0,4.02
28/01/2021,Nayarit,21.5039,-104.8946,28.7,14.9,30,13.1,0,4.09
29/01/2021,Nayarit,21.5039,-104.8946,27.5,16.5,27.8,15.9,0,4.14
30/01/2021,Nayarit,21.5039,-104.8946,27.6,15.8,26.9,15,0,4.25
31/01/2021,Nayarit,21.5039,-104.8946,29,14.5,29.2,13.6,0,4.21
01/02/2021,Nayarit,21.5039,-104.8946,30.2,16.3,30.2,16.2,0,4.52
02/02/2021,Nayarit,21.5039,-104.8946,28.3,16,29.7,16.3,0,4.04
03/02/2021,Nayarit,21.5039,-104.8946,27.9,15.9,28.9,15.8,0,4.2
04/02/2021,Nayarit,21.5039,-104.8946,28.2,14.7,28.9,13.9,0,4.6
05/02/2021,Nayarit,21.5039,-104.8946,28.3,13.5,28.2,11.5,0,4.46
06/02/2021,Nayarit,21.5039,-104.8946,25.3,13.1,26.1,12.2,0,4.02
07/02/2021,Nayarit,21.5039,-104.8946,25.5,12.6,26.5,11.5,0,4
08/02/2021,Nayarit,21.5039,-104.8946,25.2,13.1,25.6,12.2,0,4.12
09/02/2021,Nayarit,21.5039,-104.8946,27,12.1,26.4,10.7,0,4.38
10/02/2021,Nayarit,21.5039,-104.8946,25.1,12.1,25.6,10.8,0,4.21
11/02/2021,Nayarit,21.5039,-104.8946,23.5,11.3,24.4,10.6,0.2,3.71
12/02/2021,Nayarit,21.5039,-104.8946,20.9,11.3,20.5,11.3,2.1,3.21
13/02/2021,Nayarit,21.5039,-104.8946,21.7,11.1,22,11,0.6,3.16
14/02/2021,Nayarit,21.5039,-104.8946,21.2,11.2,21.5,11,0.7,3.54
15/02/2021,Nayarit,21.5039,-104.8946,21.5,11.8,22.3,11.9,0.2,3.34
16/02/2021,Nayarit,21.5039,-104.8946,22.3,11.9,23.1,11.4,0,3.57
17/02/2021,Nayarit,21.5039,-104.8946,22,12.2,22.9,11.4,0.1,3.55
18/02/2021,Nayarit,21.5039,-104.8946,23.1,10.3,23.9,9.6,0,3.99
19/02/2021,Nayarit,21.5039,-104.8946,29.7,12.7,29.3,10.8,0,4.97
20/02/2021,Nayarit,21.5039,-104.8946,25.8,10.6,26.2,10.3,0,4.4
