clave_entidad,entidad,clave_municipio,municipio,longitud,latitud,poblacion
1,Aguascalientes,1,Aguascalientes,-102.1745768,21.5247362,948990
1,Aguascalientes,2,Asientos,-102.052139,22.1417941,51536
1,Aguascalientes,3,Calvillo,-102.4307502,21.5048866,58250
1,Aguascalientes,4,Cosío,-102.1800159,22.2159071,17000
1,Aguascalientes,5,Jesús María,-102.2036299,21.5740582,129929
1,Aguascalientes,6,Pabellón de Arteaga,-102.163555,22.0857126,47646
1,Aguascalientes,7,Rincón de Romos,-102.1923047,22.1345239,57369
1,Aguascalientes,8,San José de Gracia,-102.2456281,22.0900779,9552
1,Aguascalientes,9,Tepezalá,-102.1001097,22.132722,22485
1,Aguascalientes,10,El Llano,-101.5755106,21.5507929,20853
1,Aguascalientes,11,San Francisco de los Romo,-102.1621642,22.0420615,61997
2,Baja California,1,Ensenada,-116.3542482,31.4832198,443807
2,Baja California,2,Mexicali,-115.2832084,32.3828233,1049792
2,Baja California,3,Tecate,-116.3735581,32.3421644,108440
2,Baja California,4,Tijuana,-117.0108088,32.3156859,1922523
2,Baja California,5,Playas de Rosarito,-117.0316052,32.2149263,126890
2,Baja California,6,San Quintín,-115.5620621,30.3323347,117568
3,Baja California Sur,1,Comondú,-111.4024022,25.0204688,73021
3,Baja California Sur,2,Mulegé,-112.1605789,27.2012726,64022
3,Baja California Sur,3,La Paz,-110.1823724,24.0855482,292241
3,Baja California Sur,8,Los Cabos,-109.4141097,23.0341729,351111
3,Baja California Sur,9,Loreto,-111.2036,26.0046,18052
4,Campeche,1,Calkiní,-90.0302662,20.2216414,59232
4,Campeche,2,Campeche,-90.3222737,19.5041331,294077
4,Campeche,3,Carmen,-91.501122,18.3816042,248845
4,Campeche,4,Champotón,-90.4326008,19.2122387,78170
4,Campeche,5,Hecelchakán,-90.0804262,20.1037078,31917
4,Campeche,6,Hopelchén,-89.5042157,19.4443973,42140
4,Campeche,7,Palizada,-92.0527246,18.1512954,8683
4,Campeche,8,Tenabo,-90.1332748,20.0222837,11452
4,Campeche,9,Escárcega,-90.4355203,18.3615533,59923
4,Campeche,10,Calakmul,-89.2350192,18.3019335,31714
4,Campeche,11,Candelaria,-91.0246657,18.1100422,46913
4,Campeche,12,Seybaplaya,-90.4117884,19.3821109,15297
5,Coahuila de Zaragoza,1,Abasolo,-101.2535,27.1055,1022
5,Coahuila de Zaragoza,2,Acuña,-100.584173,29.194802,163058
5,Coahuila de Zaragoza,3,Allende,-100.5115,28.205,23056
5,Coahuila de Zaragoza,4,Arteaga,-100.5058641,25.2702234,29578
5,Coahuila de Zaragoza,5,Candela,-100.395,26.5025,1643
5,Coahuila de Zaragoza,6,Castaños,-101.255,26.4707,29128
5,Coahuila de Zaragoza,7,Cuatro Ciénegas,-102.0401564,26.5912709,12715
5,Coahuila de Zaragoza,8,Escobedo,-101.2445,27.1405,3047
5,Coahuila de Zaragoza,9,Francisco I. Madero,-103.1623,25.463,59035
5,Coahuila de Zaragoza,10,Frontera,-101.2658,26.5534,82409
5,Coahuila de Zaragoza,11,General Cepeda,-101.284545,25.2247667,11898
5,Coahuila de Zaragoza,12,Guerrero,-100.2243412,28.1830306,1643
5,Coahuila de Zaragoza,13,Hidalgo,-99.5233798,27.473005,1735
5,Coahuila de Zaragoza,14,Jiménez,-100.4027219,29.041311,9502
5,Coahuila de Zaragoza,15,Juárez,-100.4337631,27.3623423,1584
5,Coahuila de Zaragoza,16,Lamadrid,-101.4736957,27.0254577,1764
5,Coahuila de Zaragoza,17,Matamoros,-103.1349381,25.314129,118337
5,Coahuila de Zaragoza,18,Monclova,-101.2502008,26.5404472,237951
5,Coahuila de Zaragoza,19,Morelos,-100.5311873,28.2436376,7928
5,Coahuila de Zaragoza,20,Múzquiz,-101.3059464,27.5239179,71627
5,Coahuila de Zaragoza,21,Nadadores,-101.3531284,27.014451,6539
5,Coahuila de Zaragoza,22,Nava,-100.4603193,28.2518749,33129
5,Coahuila de Zaragoza,23,Ocampo,-102.2350657,27.1840374,9642
5,Coahuila de Zaragoza,24,Parras,-102.1103008,25.261457,44472
5,Coahuila de Zaragoza,25,Piedras Negras,-100.3142389,28.4229135,176327
5,Coahuila de Zaragoza,26,Progreso,-100.591404,27.254432,3239
5,Coahuila de Zaragoza,27,Ramos Arizpe,-100.5702815,25.3235641,122243
5,Coahuila de Zaragoza,28,Sabinas,-101.0711961,27.5055998,64811
5,Coahuila de Zaragoza,29,Sacramento,-101.4330129,27.0015979,2471
5,Coahuila de Zaragoza,30,Saltillo,-100.5958996,25.2517993,879958
5,Coahuila de Zaragoza,31,San Buenaventura,-101.3300103,27.0336926,24759
5,Coahuila de Zaragoza,32,San Juan de Sabinas,-101.1811856,27.5545805,42260
5,Coahuila de Zaragoza,33,San Pedro,-102.5859365,25.4528,101041
5,Coahuila de Zaragoza,34,Sierra Mojada,-103.4205244,27.1712757,6744
5,Coahuila de Zaragoza,35,Torreón,-103.2711018,25.3230312,720848
5,Coahuila de Zaragoza,36,Viesca,-102.4822861,25.2036979,20305
5,Coahuila de Zaragoza,37,Villa Unión,-100.4330558,28.1313792,6188
5,Coahuila de Zaragoza,38,Zaragoza,-100.5503438,28.2913355,13135
6,Colima,1,Armería,-103.575399,18.5613462,27626
6,Colima,2,Colima,-103.4341228,19.143452,157048
6,Colima,3,Comala,-103.4531684,19.1923515,21661
6,Colima,4,Coquimatlán,-103.4839301,19.1205076,20837
6,Colima,5,Cuauhtémoc,-103.3606698,19.1943588,31267
6,Colima,6,Ixtlahuacán,-103.4418936,19.0004261,5623
6,Colima,7,Manzanillo,-104.185897,19.0311541,191031
6,Colima,8,Minatitlán,-104.0258693,19.2309996,10231
6,Colima,9,Tecomán,-103.522564,18.5438175,116305
6,Colima,10,Villa de Álvarez,-103.4412331,19.1553195,149762
7,Chiapas,1,Acacoyagua,-92.4028622,15.2027475,17994
7,Chiapas,2,Acala,-92.482703,16.3306025,21187
7,Chiapas,3,Acapetahua,-92.4120875,15.1658216,26899
7,Chiapas,4,Altamirano,-92.0218937,16.4409313,36160
7,Chiapas,5,Amatán,-92.4908843,17.2222254,24512
7,Chiapas,6,Amatenango de la Frontera,-92.0654568,15.2606038,31735
7,Chiapas,7,Amatenango del Valle,-92.2607766,16.3142605,11283
7,Chiapas,8,Angel Albino Corzo,-92.4330287,15.522152,31947
7,Chiapas,9,Arriaga,-93.5358104,16.1409834,41135
7,Chiapas,10,Bejucal de Ocampo,-92.0930265,15.2719415,7365
7,Chiapas,11,Bella Vista,-92.1441445,15.3458791,20157
7,Chiapas,12,Berriozábal,-93.1623777,16.4801155,64632
7,Chiapas,13,Bochil,-92.5324788,16.594698,37263
7,Chiapas,14,El Bosque,-92.4317072,17.0343957,24273
7,Chiapas,15,Cacahoatán,-92.1005197,14.5923239,50112
7,Chiapas,16,Catazajá,-92.0058918,17.4341957,17619
7,Chiapas,17,Cintalapa,-93.4313541,16.4155256,88106
7,Chiapas,18,Coapilla,-93.0932479,17.0750849,9900
7,Chiapas,19,Comitán de Domínguez,-92.0809006,16.1508858,166178
7,Chiapas,20,La Concordia,-92.4116562,16.0700177,49920
7,Chiapas,21,Copainalá,-93.1238,17.0537,22192
7,Chiapas,22,Chalchihuitán,-92.3706223,16.5748257,21915
7,Chiapas,23,Chamula,-92.4121,16.4715,101967
7,Chiapas,24,Chanal,-92.1535792,16.3936223,13678
7,Chiapas,25,Chapultenango,-93.0748282,17.2025442,7472
7,Chiapas,26,Chenalhó,-92.3734133,16.5339397,47371
7,Chiapas,27,Chiapa de Corzo,-93.0057453,16.4228649,112075
7,Chiapas,28,Chiapilla,-92.431209,16.3413775,6156
7,Chiapas,29,Chicoasén,-93.0618846,16.5802118,5402
7,Chiapas,30,Chicomuselo,-92.1659834,15.444177,36785
7,Chiapas,31,Chilón,-92.1617502,17.0619769,137262
7,Chiapas,32,Escuintla,-92.393081,15.190937,30896
7,Chiapas,33,Francisco León,-93.1834407,17.2100635,7245
7,Chiapas,34,Frontera Comalapa,-92.082778,15.393659,80897
7,Chiapas,35,Frontera Hidalgo,-92.103354,14.4640215,14556
7,Chiapas,36,La Grandeza,-92.1333168,15.3036469,7701
7,Chiapas,37,Huehuetán,-92.2303051,15.0106671,36333
7,Chiapas,38,Huixtán,-92.2716549,16.4243742,22975
7,Chiapas,39,Huitiupán,-92.4109355,17.1023634,27893
7,Chiapas,40,Huixtla,-92.2756944,15.0817839,53242
7,Chiapas,41,La Independencia,-92.0125828,16.1514946,46409
7,Chiapas,42,Ixhuatán,-93.0030175,17.1735775,11377
7,Chiapas,43,Ixtacomitán,-93.0547661,17.2550862,10961
7,Chiapas,44,Ixtapa,-92.542125,16.4812691,28999
7,Chiapas,45,Ixtapangajoya,-93.0005997,17.295114,6284
7,Chiapas,46,Jiquipilas,-93.3901711,16.4003797,41063
7,Chiapas,47,Jitotol,-92.514441,17.0404683,24966
7,Chiapas,48,Juárez,-93.1135991,17.3629344,21807
7,Chiapas,49,Larráinzar,-92.424773,16.5304006,31259
7,Chiapas,50,La Libertad,-91.4308624,17.4124491,5232
7,Chiapas,51,Mapastepec,-92.5329781,15.2628083,46130
7,Chiapas,52,Las Margaritas,-91.5853646,16.185741,141027
7,Chiapas,53,Mazapa de Madero,-92.1115845,15.2316677,7901
7,Chiapas,54,Mazatán,-92.2658095,14.5146891,28250
7,Chiapas,55,Metapa,-92.1127401,14.5014331,5876
7,Chiapas,56,Mitontic,-92.3746745,16.5152095,13755
7,Chiapas,57,Motozintla,-92.145188,15.2147402,76398
7,Chiapas,58,Nicolás Ruíz,-92.350725,16.2613463,4765
7,Chiapas,59,Ocosingo,-92.0544976,16.5428938,234661
7,Chiapas,60,Ocotepec,-93.0951859,17.1330105,14088
7,Chiapas,61,Ocozocoautla de Espinosa,-93.2232349,16.4541263,97397
7,Chiapas,62,Ostuacán,-93.2013691,17.2420128,18469
7,Chiapas,63,Osumacinta,-93.0528814,16.5607681,3983
7,Chiapas,64,Oxchuc,-92.20057,16.471003,54932
7,Chiapas,65,Palenque,-91.585172,17.303288,132265
7,Chiapas,66,Pantelhó,-92.2810487,17.0023971,26391
7,Chiapas,67,Pantepec,-93.0258365,17.1117131,12266
7,Chiapas,68,Pichucalco,-93.0703963,17.3030783,31919
7,Chiapas,69,Pijijiapan,-93.1233541,15.4130025,51193
7,Chiapas,70,El Porvenir,-92.1646705,15.2722922,12263
7,Chiapas,71,Villa Comaltitlán,-92.3433687,15.1242975,30297
7,Chiapas,72,Pueblo Nuevo Solistahuacán,-92.535036,17.0927245,29636
7,Chiapas,73,Rayón,-93.0040382,17.1201812,10866
7,Chiapas,74,Reforma,-93.0849589,17.5156923,44829
7,Chiapas,75,Las Rosas,-92.221049,16.2150875,28829
7,Chiapas,76,Sabanilla,-92.3306192,17.1700543,29889
7,Chiapas,77,Salto de Agua,-92.2000319,17.3325275,64251
7,Chiapas,78,San Cristóbal de las Casas,-92.381523,16.441328,215874
7,Chiapas,79,San Fernando,-93.1222625,16.5218163,41793
7,Chiapas,80,Siltepec,-92.1922296,15.3325866,25937
7,Chiapas,81,Simojovel,-92.425475,17.0826974,52935
7,Chiapas,82,Sitalá,-92.1827874,17.0130183,15518
7,Chiapas,83,Socoltenango,-92.2101137,16.1434618,19092
7,Chiapas,84,Solosuchiapa,-93.0152246,17.254316,8561
7,Chiapas,85,Soyaló,-92.5531044,16.5327573,10890
7,Chiapas,86,Suchiapa,-93.0617258,16.3719049,25627
7,Chiapas,87,Suchiate,-92.0903392,14.4046028,41672
7,Chiapas,88,Sunuapa,-93.143541,17.292176,2308
7,Chiapas,89,Tapachula,-92.1551552,14.5439857,353706
7,Chiapas,90,Tapalapa,-93.0616577,17.1124173,4547
7,Chiapas,91,Tapilula,-93.005853,17.145425,13592
7,Chiapas,92,Tecpatán,-93.1841284,17.0813183,21426
7,Chiapas,93,Tenejapa,-92.302337,16.490846,48162
7,Chiapas,94,Teopisca,-92.282135,16.322945,49499
7,Chiapas,96,Tila,-92.2533113,17.1802285,83505
7,Chiapas,97,Tonalá,-93.450642,16.052888,91913
7,Chiapas,98,Totolapa,-92.4049354,16.3241037,7211
7,Chiapas,99,La Trinitaria,-92.030169,16.0708614,83111
7,Chiapas,100,Tumbalá,-92.1857556,17.1642468,38025
7,Chiapas,101,Tuxtla Gutiérrez,-93.065469,16.45143,604147
7,Chiapas,102,Tuxtla Chico,-92.1008291,14.5624683,41024
7,Chiapas,103,Tuzantán,-92.2517834,15.0845828,30302
7,Chiapas,104,Tzimol,-92.1116572,16.1103233,16560
7,Chiapas,105,Unión Juárez,-92.0455048,15.0338546,16008
7,Chiapas,106,Venustiano Carranza,-92.3354487,16.2022622,67292
7,Chiapas,107,Villa Corzo,-93.1603661,16.1105104,65643
7,Chiapas,108,Villaflores,-93.1603747,16.1407749,109536
7,Chiapas,109,Yajalón,-92.2002199,17.1026076,40285
7,Chiapas,110,San Lucas,-92.4309632,16.3641892,7526
7,Chiapas,111,Zinacantán,-92.432489,16.4536428,45373
7,Chiapas,112,San Juan Cancuc,-92.2219029,16.5332076,37948
7,Chiapas,113,Aldama,-92.4117491,16.5504144,8480
7,Chiapas,114,Benemérito de las Américas,-90.3911887,16.3056981,23603
7,Chiapas,115,Maravilla Tenejapa,-91.1742373,16.0825428,14714
7,Chiapas,116,Marqués de Comillas,-90.455502,16.195928,12892
7,Chiapas,117,Montecristo de Guerrero,-92.3709336,15.4138103,8412
7,Chiapas,118,San Andrés Duraznal,-92.4817955,17.0755191,6047
7,Chiapas,119,Santiago el Pinar,-92.4252545,16.5629177,4959
7,Chiapas,120,Capitán Luis Ángel Vidal,-92.3744751,15.360406,4315
7,Chiapas,121,Rincón Chamula San Pedro,-92.5615253,17.1234095,8718
7,Chiapas,122,El Parral,-93.002416,16.215842,15587
7,Chiapas,123,Emiliano Zapata,-92.5348208,16.3221018,10783
7,Chiapas,124,Mezcalapa,-93.3617184,17.1121201,23847
7,Chiapas,125,Honduras de la Sierra,-92.2833807,15.3522788,11650
8,Chihuahua,1,Ahumada,-106.3044695,30.3703842,14635
8,Chihuahua,2,Aldama,-105.5440653,28.501817,26047
8,Chihuahua,3,Allende,-105.2342276,26.5621933,8487
8,Chihuahua,4,Aquiles Serdán,-105.5314906,28.3540212,24344
8,Chihuahua,5,Ascensión,-107.5945418,31.0531834,26093
8,Chihuahua,6,Bachíniva,-107.1515704,28.4553034,5807
8,Chihuahua,7,Balleza,-106.2048924,26.5714787,16440
8,Chihuahua,8,Batopilas de Manuel Gómez Morín,-107.4422956,27.0135948,11270
8,Chihuahua,9,Bocoyna,-107.3521309,27.5026674,23351
8,Chihuahua,10,Buenaventura,-107.2816731,29.5036271,25146
8,Chihuahua,11,Camargo,-105.1017833,27.4141865,49499
8,Chihuahua,12,Carichí,-107.0324517,27.5459515,8113
8,Chihuahua,13,Casas Grandes,-107.5655699,30.2232533,11815
8,Chihuahua,14,Coronado,-105.0929923,26.4415414,2034
8,Chihuahua,15,Coyame del Sotol,-105.0539687,29.2743354,1230
8,Chihuahua,16,La Cruz,-105.1147,27.515,3704
8,Chihuahua,17,Cuauhtémoc,-106.515776,28.2422722,180638
8,Chihuahua,18,Cusihuiriachi,-106.5012,28.1428,5099
8,Chihuahua,19,Chihuahua,-106.0434704,28.3812458,937674
8,Chihuahua,20,Chínipas,-108.3210425,27.2334117,6222
8,Chihuahua,21,Delicias,-105.2815768,28.1134613,150506
8,Chihuahua,22,Dr. Belisario Domínguez,-106.2837309,28.09168,2456
8,Chihuahua,23,Galeana,-107.3700279,30.0646618,6656
8,Chihuahua,24,Santa Isabel,-106.2204996,28.2036045,3791
8,Chihuahua,25,Gómez Farías,-107.4419158,29.2125269,7023
8,Chihuahua,26,Gran Morelos,-106.3036444,28.1452168,2448
8,Chihuahua,27,Guachochi,-107.0409702,26.4908949,50180
8,Chihuahua,28,Guadalupe,-106.0606313,31.2324385,4237
8,Chihuahua,29,Guadalupe y Calvo,-106.575173,26.0540257,50514
8,Chihuahua,30,Guazapares,-108.1647841,27.1634974,8196
8,Chihuahua,31,Guerrero,-107.2912925,28.3253493,35473
8,Chihuahua,32,Hidalgo del Parral,-105.4001716,26.5519516,116662
8,Chihuahua,33,Huejotitán,-106.1046043,27.0316812,824
8,Chihuahua,34,Ignacio Zaragoza,-107.4551101,29.3835564,5196
8,Chihuahua,35,Janos,-108.1123459,30.5314127,11005
8,Chihuahua,36,Jiménez,-104.5522716,27.0749977,40859
8,Chihuahua,37,Juárez,-106.2906067,31.4447275,1512450
8,Chihuahua,38,Julimes,-105.255,28.2523,4980
8,Chihuahua,39,López,-105.0159,27.0009,4122
8,Chihuahua,40,Madera,-108.0829,29.1124,25144
8,Chihuahua,41,Maguarichi,-107.5938241,27.513349,1302
8,Chihuahua,42,Manuel Benavides,-103.5428137,29.0626591,1178
8,Chihuahua,43,Matachí,-107.4516733,28.5035622,2742
8,Chihuahua,44,Matamoros,-105.3459988,26.4549957,4314
8,Chihuahua,45,Meoqui,-105.2849048,28.1604068,44853
8,Chihuahua,46,Morelos,-107.4038092,26.4013896,7266
8,Chihuahua,47,Moris,-108.3123655,28.0854183,4447
8,Chihuahua,48,Namiquipa,-107.2431938,29.1502736,22712
8,Chihuahua,49,Nonoava,-106.4407196,27.2819395,2757
8,Chihuahua,50,Nuevo Casas Grandes,-107.5443571,30.2450348,65753
8,Chihuahua,51,Ocampo,-108.2200266,28.1137804,8127
8,Chihuahua,52,Ojinaga,-104.2456393,29.3352202,24534
8,Chihuahua,53,Praxedis G. Guerrero,-106.0019421,31.2219444,5111
8,Chihuahua,54,Riva Palacio,-106.3009476,28.3245628,7695
8,Chihuahua,55,Rosales,-105.3316,28.1113,16776
8,Chihuahua,56,Rosario,-106.1743793,27.1910707,2079
8,Chihuahua,57,San Francisco de Borja,-106.4105699,27.5406556,2197
8,Chihuahua,58,San Francisco de Conchos,-105.2004709,27.3518787,2696
8,Chihuahua,59,San Francisco del Oro,-105.5100289,26.513238,5004
8,Chihuahua,60,Santa Bárbara,-105.4905159,26.480756,11582
8,Chihuahua,61,Satevó,-106.0625935,27.5721721,3414
8,Chihuahua,62,Saucillo,-105.1716916,28.0157628,29862
8,Chihuahua,63,Temósachic,-107.4947422,28.570993,5320
8,Chihuahua,64,El Tule,-106.1558512,27.0313005,1448
8,Chihuahua,65,Urique,-107.5451497,27.1245773,17043
8,Chihuahua,66,Uruachi,-108.1254702,27.5204527,6512
8,Chihuahua,67,Valle de Zaragoza,-105.4839579,27.2725674,4775
9,Ciudad de México,2,Azcapotzalco,-99.1103698,19.290277,432205
9,Ciudad de México,3,Coyoacán,-99.0943724,19.210077,614447
9,Ciudad de México,4,Cuajimalpa de Morelos,-99.1759252,19.2126461,217686
9,Ciudad de México,5,Gustavo A. Madero,-99.0648495,19.2858603,1173351
9,Ciudad de México,6,Iztacalco,-99.0551406,19.2345245,404695
9,Ciudad de México,7,Iztapalapa,-99.0533441,19.2132414,1835486
9,Ciudad de México,8,La Magdalena Contreras,-99.1429456,19.1817633,247622
9,Ciudad de México,9,Milpa Alta,-99.0124139,19.1128498,152685
9,Ciudad de México,10,Álvaro Obregón,-99.1143488,19.2326902,759137
9,Ciudad de México,11,Tláhuac,-99.0017446,19.1614039,392313
9,Ciudad de México,12,Tlalpan,-99.1001654,19.171779,699928
9,Ciudad de México,13,Xochimilco,-99.0617688,19.1548463,442178
9,Ciudad de México,14,Benito Juárez,-99.0928272,19.2219172,434153
9,Ciudad de México,15,Cuauhtémoc,-99.0906781,19.2629928,545884
9,Ciudad de México,16,Miguel Hidalgo,-99.1126716,19.2426168,414470
9,Ciudad de México,17,Venustiano Carranza,-99.0649324,19.2509343,443704
10,Durango,1,Canatlán,-104.4642145,24.3138148,31454
10,Durango,2,Canelas,-106.3244279,25.0722695,4321
10,Durango,3,Coneto de Comonfort,-104.4608101,24.5844849,4084
10,Durango,4,Cuencamé,-103.4154463,24.5215382,34955
10,Durango,5,Durango,-104.40127,24.0126357,688697
10,Durango,6,General Simón Bolívar,-103.1333511,24.4120666,10038
10,Durango,7,Gómez Palacio,-103.2947101,25.3412386,372750
10,Durango,8,Guadalupe Victoria,-104.0725176,24.264716,36695
10,Durango,9,Guanaceví,-105.5715955,25.5553983,9869
10,Durango,10,Hidalgo,-104.5448523,26.1505203,3843
10,Durango,11,Indé,-105.1325648,25.5443276,4748
10,Durango,12,Lerdo,-103.3129458,25.3211586,163313
10,Durango,13,Mapimí,-103.5053497,25.4959965,26932
10,Durango,14,Mezquital,-104.2348278,23.2824709,48583
10,Durango,15,Nazas,-104.0649691,25.1339996,12894
10,Durango,16,Nombre de Dios,-104.1440938,23.5053559,19060
10,Durango,17,Ocampo,-105.302318,26.2629623,8003
10,Durango,18,El Oro,-105.2153516,25.5657566,10384
10,Durango,19,Otáez,-105.5938607,24.4155281,4924
10,Durango,20,Pánuco de Coronado,-104.1909352,24.2403688,12656
10,Durango,21,Peñón Blanco,-104.020336,24.4733031,11118
10,Durango,22,Poanas,-104.023889,23.5830332,25623
10,Durango,23,Pueblo Nuevo,-105.2136691,23.4641342,51269
10,Durango,24,Rodeo,-104.33376,25.1050587,12818
10,Durango,25,San Bernardo,-105.3123724,26.0002834,2837
10,Durango,26,San Dimas,-105.5552482,24.0607854,17333
10,Durango,27,San Juan de Guadalupe,-102.4655397,24.375107,5251
10,Durango,28,San Juan del Río,-104.2733212,24.4641718,12013
10,Durango,29,San Luis del Cordero,-104.164003,25.2503535,2103
10,Durango,30,San Pedro del Gallo,-104.1734203,25.335711,1633
10,Durango,31,Santa Clara,-103.2126,24.2831598,6727
10,Durango,32,Santiago Papasquiaro,-105.2515402,25.0220687,49207
10,Durango,33,Súchil,-103.5518731,23.3719787,6917
10,Durango,34,Tamazula,-106.5759766,24.5813138,26300
10,Durango,35,Tepehuanes,-105.4322807,25.2035551,11378
10,Durango,36,Tlahualilo,-103.2621249,26.0626589,21143
10,Durango,37,Topia,-106.3416305,25.1232481,9320
10,Durango,38,Vicente Guerrero,-103.5916,23.4352,23476
10,Durango,39,Nuevo Ideal,-105.0427139,24.5317928,27981
11,Guanajuato,1,Abasolo,-101.3142098,20.270324,92040
11,Guanajuato,2,Acámbaro,-100.4309575,20.0207369,108697
11,Guanajuato,3,San Miguel de Allende,-100.4248173,20.5414446,174615
11,Guanajuato,4,Apaseo el Alto,-100.3717855,20.2725817,63392
11,Guanajuato,5,Apaseo el Grande,-100.4117581,20.3243023,117883
11,Guanajuato,6,Atarjea,-99.4312962,21.1601345,5296
11,Guanajuato,7,Celaya,-100.4848863,20.3117486,521169
11,Guanajuato,8,Manuel Doblado,-101.5710045,20.4339065,41240
11,Guanajuato,9,Comonfort,-100.4540328,20.4312171,82216
11,Guanajuato,10,Coroneo,-100.2152,20.1155,11083
11,Guanajuato,11,Cortazar,-100.5749424,20.2900623,97928
11,Guanajuato,12,Cuerámaro,-101.4013389,20.3735322,30857
11,Guanajuato,13,Doctor Mora,-100.1908218,21.0833504,27390
11,Guanajuato,14,Dolores Hidalgo Cuna de la Independencia Nacional,-100.5502048,21.0933121,163038
11,Guanajuato,15,Guanajuato,-101.1513037,21.0057951,194500
11,Guanajuato,16,Huanímaro,-101.294872,20.2205788,21128
11,Guanajuato,17,Irapuato,-101.2053221,20.4022085,592953
11,Guanajuato,18,Jaral del Progreso,-101.035031,20.223546,38782
11,Guanajuato,19,Jerécuaro,-100.3037901,20.0900121,49517
11,Guanajuato,20,León,-101.4059519,21.0719099,1721215
11,Guanajuato,21,Moroleón,-101.1121151,20.0754733,47261
11,Guanajuato,22,Ocampo,-101.2840859,21.3854572,26383
11,Guanajuato,23,Pénjamo,-101.4330158,20.2554461,154960
11,Guanajuato,24,Pueblo Nuevo,-101.2215049,20.3133446,12403
11,Guanajuato,25,Purísima del Rincón,-101.5241157,21.0146485,83842
11,Guanajuato,26,Romita,-101.3101622,20.5216374,65766
11,Guanajuato,27,Salamanca,-101.1159695,20.340725,273417
11,Guanajuato,28,Salvatierra,-100.5252896,20.1258023,94126
11,Guanajuato,29,San Diego de la Unión,-100.5223939,21.2758992,41054
11,Guanajuato,30,San Felipe,-101.1257401,21.2845609,119793
11,Guanajuato,31,San Francisco del Rincón,-101.5130665,21.0107253,130871
11,Guanajuato,32,San José Iturbide,-100.2308593,21.0002959,89558
11,Guanajuato,33,San Luis de la Paz,-100.3054452,21.1755738,128536
11,Guanajuato,34,Santa Catarina,-100.0400887,21.0823559,5723
11,Guanajuato,35,Santa Cruz de Juventino Rosas,-100.5938534,20.3835521,82340
11,Guanajuato,36,Santiago Maravatío,-100.5942812,20.1020665,6714
11,Guanajuato,37,Silao de la Victoria,-101.2534378,20.5640021,203556
11,Guanajuato,38,Tarandacuao,-100.3058783,20.0014285,11304
11,Guanajuato,39,Tarimoro,-100.4521391,20.1718746,35905
11,Guanajuato,40,Tierra Blanca,-100.0932954,21.0600009,20007
11,Guanajuato,41,Uriangato,-101.1040984,20.0827642,61494
11,Guanajuato,42,Valle de Santiago,-101.1053147,20.232876,150054
11,Guanajuato,43,Victoria,-100.1257369,21.124382,21253
11,Guanajuato,44,Villagrán,-100.594741,20.3040938,65791
11,Guanajuato,45,Xichú,-100.0334604,21.1754988,11143
11,Guanajuato,46,Yuriria,-101.075136,20.1245876,68741
12,Guerrero,1,Acapulco de Juárez,-99.5311608,16.5142721,779566
12,Guerrero,2,Ahuacuotzingo,-98.5605668,17.425072,25205
12,Guerrero,3,Ajuchitlán del Progreso,-100.2945805,18.0934397,37655
12,Guerrero,4,Alcozauca de Guerrero,-98.2301996,17.2748686,21225
12,Guerrero,5,Alpoyeca,-98.304766,17.401223,7813
12,Guerrero,6,Apaxtla,-99.5556329,18.0748282,11112
12,Guerrero,7,Arcelia,-100.1702227,18.185697,33267
12,Guerrero,8,Atenango del Río,-99.0628091,18.0615635,9147
12,Guerrero,9,Atlamajalcingo del Monte,-98.3618307,17.1841959,5811
12,Guerrero,10,Atlixtac,-98.5559636,17.3349245,28491
12,Guerrero,11,Atoyac de Álvarez,-100.2559266,17.124586,60680
12,Guerrero,12,Ayutla de los Libres,-99.0550582,16.5755033,69123
12,Guerrero,13,Azoyú,-98.3603927,16.4358657,15099
12,Guerrero,14,Benito Juárez,-100.2807205,17.0810931,15442
12,Guerrero,15,Buenavista de Cuéllar,-99.2419232,18.2728394,12982
12,Guerrero,16,Coahuayutla de José María Izazaga,-101.4404601,18.1859022,12408
12,Guerrero,17,Cocula,-99.3940284,18.1409119,15579
12,Guerrero,18,Copala,-98.5843045,16.3631533,14463
12,Guerrero,19,Copalillo,-99.0230208,18.0202945,15598
12,Guerrero,20,Copanatoyac,-98.4248466,17.2742641,21648
12,Guerrero,21,Coyuca de Benítez,-100.0521722,17.0032406,73056
12,Guerrero,22,Coyuca de Catalán,-100.4154837,18.195167,38554
12,Guerrero,23,Cuajinicuilapa,-98.2500281,16.2819148,26627
12,Guerrero,24,Cualác,-98.393862,17.4433942,7874
12,Guerrero,25,Cuautepec,-99.0005564,16.445641,17024
12,Guerrero,26,Cuetzala del Progreso,-99.4953348,18.0802909,8272
12,Guerrero,27,Cutzamala de Pinzón,-100.3442646,18.275488,20537
12,Guerrero,28,Chilapa de Álvarez,-99.1039654,17.3539236,123722
12,Guerrero,29,Chilpancingo de los Bravo,-99.3003826,17.3305938,283354
12,Guerrero,30,Florencio Villarreal,-99.0725634,16.432597,22250
12,Guerrero,31,General Canuto A. Neri,-100.0419386,18.2506545,6278
12,Guerrero,32,General Heliodoro Castillo,-99.5841944,17.4722013,37254
12,Guerrero,33,Huamuxtitlán,-98.3355032,17.4807828,17488
12,Guerrero,34,Huitzuco de los Figueroa,-99.2003491,18.1821528,36593
12,Guerrero,35,Iguala de la Independencia,-99.3218126,18.2040377,154173
